brand,brand_id,sku,name,description,category_id,category_name,category_confidence,price_raw,price_currency,base_price_toman,price_is_inquiry,accuracy,size_range,size_label_fa,specifications_json,section_title,source_file,source_row_hint,parse_flags
Dasqua | داسکوا,4,3110-6120,/0- کولیس پایه دار (ارتفاع سنج ) ذره ربیر — 0-600mm,/0- کولیس پایه دار (ارتفاع سنج ) ذره ربیر,69,ارتفاع سنج,high,"462,750,000",rial,46275000,false,,0-600mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-600mm""}], ""dimensions"": [], ""features"": {}}",‪0/02mm/0- کولیس پایه دار (ارتفاع سنج ) ذره ربیر,لیست قیمت داسکوا 14050212.pdf,line:454,
Dasqua | داسکوا,4,3130-8115,كوليس پايه دار ديجيتال (ارتفاع -سنج) — 0-300mm,كوليس پايه دار ديجيتال (ارتفاع -سنج),69,ارتفاع سنج,high,"329,000,000",rial,32900000,false,0/01,0-300mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-300mm""}], ""dimensions"": [], ""features"": {}}",كوليس پايه دار ديجيتال (ارتفاع ‪-سنج),لیست قیمت داسکوا 14050212.pdf,line:436,
Dasqua | داسکوا,4,3130-8119,کولیس پایه دار (ارتفاع سنج) دیجیتال — 0-300mm/0-12,کولیس پایه دار (ارتفاع سنج) دیجیتال,69,ارتفاع سنج,high,"329,000,000",rial,32900000,false,0/01mm,0-300mm/0-12,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-300mm/0-12""}], ""dimensions"": [], ""features"": {""دیجیتال"": true}}",کولیس پایه دار (ارتفاع سنج) دیجیتال,لیست قیمت داسکوا 14050212.pdf,line:460,
Dasqua | داسکوا,4,3130-8120,کولیس پایه دار (ارتفاع سنج) دیجیتال — 0-500mm/0-20,کولیس پایه دار (ارتفاع سنج) دیجیتال,69,ارتفاع سنج,high,"483,700,000",rial,48370000,false,0/01mm,0-500mm/0-20,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-500mm/0-20""}], ""dimensions"": [], ""features"": {""دیجیتال"": true}}",کولیس پایه دار (ارتفاع سنج) دیجیتال,لیست قیمت داسکوا 14050212.pdf,line:462,
Dasqua | داسکوا,4,3130-8125,کولیس پایه دار (ارتفاع سنج) دیجیتال — 0-600mm/0-24,کولیس پایه دار (ارتفاع سنج) دیجیتال,69,ارتفاع سنج,high,"648,150,000",rial,64815000,false,0/01mm,0-600mm/0-24,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-600mm/0-24""}], ""dimensions"": [], ""features"": {""دیجیتال"": true}}",کولیس پایه دار (ارتفاع سنج) دیجیتال,لیست قیمت داسکوا 14050212.pdf,line:464,
Dasqua | داسکوا,4,3130-8130,کولیس پایه دار (ارتفاع سنج) دیجیتال — 0-1000mm/0-40,کولیس پایه دار (ارتفاع سنج) دیجیتال,69,ارتفاع سنج,high,"1,624,050,000",rial,162405000,false,0/01mm,0-1000mm/0-40,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-1000mm/0-40""}], ""dimensions"": [], ""features"": {""دیجیتال"": true}}",کولیس پایه دار (ارتفاع سنج) دیجیتال,لیست قیمت داسکوا 14050212.pdf,line:466,
Dasqua | داسکوا,4,3221-1105,کولیس ارتفاع سنج ساعت — 0-300mm,کولیس ارتفاع سنج ساعت,59,ساعت اندیکاتور,medium,"403,150,000",rial,40315000,false,0/01,0-300mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-300mm""}], ""dimensions"": [], ""features"": {}}",کولیس ارتفاع سنج ساعت,لیست قیمت داسکوا 14050212.pdf,line:444,
Dasqua | داسکوا,4,3230-8105,کولیس پایه دار (ارتفاع سنج) دیجیتایل — 0-300mm/0-12,کولیس پایه دار (ارتفاع سنج) دیجیتایل,69,ارتفاع سنج,high,"678,550,000",rial,67855000,false,0/01mm,0-300mm/0-12,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-300mm/0-12""}], ""dimensions"": [], ""features"": {}}",کولیس پایه دار (ارتفاع سنج) دیجیتایل,لیست قیمت داسکوا 14050212.pdf,line:503,
Dasqua | داسکوا,4,3230-8110,کولیس پایه دار (ارتفاع سنج) دیجیتایل — 0-500mm/0-20,کولیس پایه دار (ارتفاع سنج) دیجیتایل,69,ارتفاع سنج,high,"945,700,000",rial,94570000,false,0/01mm,0-500mm/0-20,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-500mm/0-20""}], ""dimensions"": [], ""features"": {}}",کولیس پایه دار (ارتفاع سنج) دیجیتایل,لیست قیمت داسکوا 14050212.pdf,line:507,
Dasqua | داسکوا,4,3230-8115,کولیس پایه دار (ارتفاع سنج) دیجیتایل — 0-600mm/0-24,کولیس پایه دار (ارتفاع سنج) دیجیتایل,69,ارتفاع سنج,high,"1,069,050,000",rial,106905000,false,0/01mm,0-600mm/0-24,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-600mm/0-24""}], ""dimensions"": [], ""features"": {}}",کولیس پایه دار (ارتفاع سنج) دیجیتایل,لیست قیمت داسکوا 14050212.pdf,line:511,
Dasqua | داسکوا,4,3430-4110,کولیس پایه دار (ارتفاع سنج) دیجیتال — 0-300mm/0-12,کولیس پایه دار (ارتفاع سنج) دیجیتال,69,ارتفاع سنج,high,"493,600,000",rial,49360000,false,0/01mm,0-300mm/0-12,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-300mm/0-12""}], ""dimensions"": [], ""features"": {""دیجیتال"": true}}",کولیس پایه دار (ارتفاع سنج) دیجیتال,لیست قیمت داسکوا 14050212.pdf,line:472,
Dasqua | داسکوا,4,3430-4115,کولیس پایه دار (ارتفاع سنج) دیجیتال — 0-500mm/0-20,کولیس پایه دار (ارتفاع سنج) دیجیتال,69,ارتفاع سنج,high,"816,150,000",rial,81615000,false,0/01mm,0-500mm/0-20,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-500mm/0-20""}], ""dimensions"": [], ""features"": {""دیجیتال"": true}}",کولیس پایه دار (ارتفاع سنج) دیجیتال,لیست قیمت داسکوا 14050212.pdf,line:475,
Dasqua | داسکوا,4,3430-4120,کولیس پایه دار (ارتفاع سنج) دیجیتال — 0-600mm/0-24,کولیس پایه دار (ارتفاع سنج) دیجیتال,69,ارتفاع سنج,high,"863,500,000",rial,86350000,false,0/01mm,0-600mm/0-24,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-600mm/0-24""}], ""dimensions"": [], ""features"": {""دیجیتال"": true}}",کولیس پایه دار (ارتفاع سنج) دیجیتال,لیست قیمت داسکوا 14050212.pdf,line:478,
Dasqua | داسکوا,4,3530-0005,کولیس پایه دار (ارتفاع سنج) دیجیتال — 0-300mm/0-12,کولیس پایه دار (ارتفاع سنج) دیجیتال,69,ارتفاع سنج,high,"699,050,000",rial,69905000,false,0/01mm,0-300mm/0-12,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-300mm/0-12""}], ""dimensions"": [], ""features"": {""دیجیتال"": true}}",کولیس پایه دار (ارتفاع سنج) دیجیتال,لیست قیمت داسکوا 14050212.pdf,line:490,
Dasqua | داسکوا,4,3530-0010,کولیس پایه دار (ارتفاع سنج) دیجیتال — 0-600mm/0-24,کولیس پایه دار (ارتفاع سنج) دیجیتال,69,ارتفاع سنج,high,"1,048,450,000",rial,104845000,false,0/01mm,0-600mm/0-24,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-600mm/0-24""}], ""dimensions"": [], ""features"": {""دیجیتال"": true}}",کولیس پایه دار (ارتفاع سنج) دیجیتال,لیست قیمت داسکوا 14050212.pdf,line:494,
Dasqua | داسکوا,4,4005-0090,/ میکرومی داخل سنج دیجیتال دو فک ی — 0-125mm/4-5,/ میکرومی داخل سنج دیجیتال دو فک ی,58,انواع میکرومتر,high,"534,650,000",rial,53465000,false,,0-125mm/4-5,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-125mm/4-5""}], ""dimensions"": [], ""features"": {""دیجیتال"": true}}",‪0/001mm/0/00005 میکرومی داخل سنج دیجیتال دو فک ی,لیست قیمت داسکوا 14050212.pdf,line:966,
Dasqua | داسکوا,4,4005-0095,/ میکرومی داخل سنج دیجیتال دو فک ی — 0-95mm,/ میکرومی داخل سنج دیجیتال دو فک ی,58,انواع میکرومتر,high,"596,250,000",rial,59625000,false,,0-95mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-95mm""}], ""dimensions"": [], ""features"": {""دیجیتال"": true}}",‪0/001mm/0/00005 میکرومی داخل سنج دیجیتال دو فک ی,لیست قیمت داسکوا 14050212.pdf,line:970,
Dasqua | داسکوا,4,4005-0100,/ میکرومی داخل سنج دیجیتال دو فک ی — 0-175mm/6-7,/ میکرومی داخل سنج دیجیتال دو فک ی,58,انواع میکرومتر,high,"616,900,000",rial,61690000,false,,0-175mm/6-7,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-175mm/6-7""}], ""dimensions"": [], ""features"": {""دیجیتال"": true}}",‪0/001mm/0/00005 میکرومی داخل سنج دیجیتال دو فک ی,لیست قیمت داسکوا 14050212.pdf,line:974,
Dasqua | داسکوا,4,4005-0105,/ میکرومیی داخل سنج دیجیتال دو فک — 0-105mm,/ میکرومیی داخل سنج دیجیتال دو فک,58,انواع میکرومتر,high,"678,550,000",rial,67855000,false,,0-105mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-105mm""}], ""dimensions"": [], ""features"": {""دیجیتال"": true}}",‪0/001mm/0/00005 میکرومیی داخل سنج دیجیتال دو فک,لیست قیمت داسکوا 14050212.pdf,line:978,size_corrected
Dasqua | داسکوا,4,4107-1005,میکرومی پیچ (رزوه) با ست پراپ 10 — 0-25mm,میکرومی پیچ (رزوه) با ست پراپ 10,58,انواع میکرومتر,high,"189,400,000",rial,18940000,false,0/01mm,0-25mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-25mm""}], ""dimensions"": [], ""features"": {}}",میکرومی پیچ (رزوه) با ست پراپ ‪10,لیست قیمت داسکوا 14050212.pdf,line:1386,
Dasqua | داسکوا,4,4111-5205,میکرومی خارج 1 — 0-25mm,میکرومی خارج 1,58,انواع میکرومتر,high,"41,200,000",rial,4120000,false,0/01mm,0-25mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-25mm""}], ""dimensions"": [], ""features"": {}}",میکرومی خارج ‪1,لیست قیمت داسکوا 14050212.pdf,line:560,
Dasqua | داسکوا,4,4111-8102,میکرومی دیسیک — 0-25mm,میکرومی دیسیک,58,انواع میکرومتر,high,"102,050,000",rial,10205000,false,0/01mm,0-25mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-25mm""}], ""dimensions"": [], ""features"": {}}",میکرومی دیسیک,لیست قیمت داسکوا 14050212.pdf,line:1272,
Dasqua | داسکوا,4,4111-8104,میکرومی دیسیک 1,میکرومی دیسیک 1,58,انواع میکرومتر,high,"115,250,000",rial,11525000,false,0/01mm,,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01mm""}], ""dimensions"": [], ""features"": {}}",میکرومی دیسیک ‪1,لیست قیمت داسکوا 14050212.pdf,line:1274,
Dasqua | داسکوا,4,4111-8105,میکرومی خارج — 0-25mm,میکرومی خارج,58,انواع میکرومتر,high,"31,050,000",rial,3105000,false,0/01mm,0-25mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-25mm""}], ""dimensions"": [], ""features"": {}}",میکرومی خارج,لیست قیمت داسکوا 14050212.pdf,line:558,
Dasqua | داسکوا,4,4111-8106,میکرومی دیسیک 2 — 0-75mm,میکرومی دیسیک 2,58,انواع میکرومتر,high,"136,000,000",rial,13600000,false,0/01mm,0-75mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-75mm""}], ""dimensions"": [], ""features"": {}}",میکرومی دیسیک ‪2,لیست قیمت داسکوا 14050212.pdf,line:1276,
Dasqua | داسکوا,4,4111-8108,میکرومی دیسیک 3,میکرومی دیسیک 3,58,انواع میکرومتر,high,"158,400,000",rial,15840000,false,0/01mm,,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01mm""}], ""dimensions"": [], ""features"": {}}",میکرومی دیسیک ‪3,لیست قیمت داسکوا 14050212.pdf,line:1278,
Dasqua | داسکوا,4,4111-8110,میکرومی خارج 2,میکرومی خارج 2,58,انواع میکرومتر,high,"35,100,000",rial,3510000,false,0/01mm,,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01mm""}], ""dimensions"": [], ""features"": {}}",میکرومی خارج ‪2,لیست قیمت داسکوا 14050212.pdf,line:562,
Dasqua | داسکوا,4,4111-8115,میکرومی خارج 3 — 0-75mm,میکرومی خارج 3,58,انواع میکرومتر,high,"39,900,000",rial,3990000,false,0/01mm,0-75mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-75mm""}], ""dimensions"": [], ""features"": {}}",میکرومی خارج ‪3,لیست قیمت داسکوا 14050212.pdf,line:564,
Dasqua | داسکوا,4,4111-8120,میکرومی خارج 4,میکرومی خارج 4,58,انواع میکرومتر,high,"45,000,000",rial,4500000,false,0/01mm,,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01mm""}], ""dimensions"": [], ""features"": {}}",میکرومی خارج ‪4,لیست قیمت داسکوا 14050212.pdf,line:566,
Dasqua | داسکوا,4,4111-8125,میکرومی خارج 5 — 0-125mm,میکرومی خارج 5,58,انواع میکرومتر,high,"57,800,000",rial,5780000,false,0/01mm,0-125mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-125mm""}], ""dimensions"": [], ""features"": {}}",میکرومی خارج ‪5,لیست قیمت داسکوا 14050212.pdf,line:568,
Dasqua | داسکوا,4,4111-8130,میکرومی خارج 6,میکرومی خارج 6,58,انواع میکرومتر,high,"65,100,000",rial,6510000,false,0/01mm,,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01mm""}], ""dimensions"": [], ""features"": {}}",میکرومی خارج ‪6,لیست قیمت داسکوا 14050212.pdf,line:570,
Dasqua | داسکوا,4,4111-8203,میکرومی خارج صندوق ست — 0-300mm,میکرومی خارج صندوق ست,58,انواع میکرومتر,high,,rial,,false,,0-300mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-300mm""}], ""dimensions"": [], ""features"": {}}",میکرومی خارج صندوق ست,لیست قیمت داسکوا 14050212.pdf,line:609,missing_price
