brand,brand_id,sku,name,description,category_id,category_name,category_confidence,price_raw,price_currency,base_price_toman,price_is_inquiry,accuracy,size_range,size_label_fa,specifications_json,section_title,source_file,source_row_hint,parse_flags
INSIZE | اینسایز,3,4621-100,1/00 فیلر نواری 5متری — 5 متر,1/00 فیلر نواری 5متری,77,متر,high,"1,600,000",toman,1600000,false,,0-100mm,5 متر,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-100mm""}], ""dimensions"": [], ""features"": {}}",‪0/06 mm کولیس دیجیتال,3654608110343495427_57334447193566_260620_174401.pdf,line:1212,
INSIZE | اینسایز,3,4700-200,خط کش مویی 20سانت — 20 سانت,خط کش مویی 20سانت,76,خط کش,high,"3,750,000",toman,3750000,false,,0-200mm,20 سانت,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-200mm""}], ""dimensions"": [], ""features"": {}}",گرید ‪2 کولیس دیجیتال,3654608110343495427_57334447193566_260620_174401.pdf,line:1503,
INSIZE | اینسایز,3,4707-300,گرید 2 گونیا صنعتی 30سانت — 30 سانت,گرید 2 گونیا صنعتی 30سانت,75,گونیا,high,"4,050,000",toman,4050000,false,,0-300mm,30 سانت,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-300mm""}], ""dimensions"": [], ""features"": {}}",گرید ‪2 کولیس دیجیتال,3654608110343495427_57334447193566_260620_174401.pdf,line:1491,
INSIZE | اینسایز,3,4707-500,گرید 2 گونیا صنعتی 50سانت — 50 سانت,گرید 2 گونیا صنعتی 50سانت,75,گونیا,high,"11,050,000",toman,11050000,false,,0-500mm,50 سانت,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-500mm""}], ""dimensions"": [], ""features"": {}}",گرید ‪2 کولیس دیجیتال,3654608110343495427_57334447193566_260620_174401.pdf,line:1493,
INSIZE | اینسایز,3,4745-1150,گونیا صنعتی 45درجه 150 * 100میلیمتر — 0-1150mm,گونیا صنعتی 45درجه 150 * 100میلیمتر,77,متر,high,"3,390,000",toman,3390000,false,,0-1150mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-1150mm""}], ""dimensions"": [], ""features"": {}}",گرید ‪2 کولیس دیجیتال,3654608110343495427_57334447193566_260620_174401.pdf,line:1497,
INSIZE | اینسایز,3,4745-1200,گونیا صنعتی 45درجه 200 * 130میلیمتر — 0-1200mm,گونیا صنعتی 45درجه 200 * 130میلیمتر,77,متر,high,"4,610,000",toman,4610000,false,,0-1200mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-1200mm""}], ""dimensions"": [], ""features"": {}}",گرید ‪2 کولیس دیجیتال,3654608110343495427_57334447193566_260620_174401.pdf,line:1499,
INSIZE | اینسایز,3,4790-050,گرید 00 گونیا مویی دقیق 5سانت — 5 سانت,گرید 00 گونیا مویی دقیق 5سانت,67,انواع گیج,high,"2,650,000",toman,2650000,false,,0-50mm,5 سانت,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-50mm""}], ""dimensions"": [], ""features"": {}}","‪32,560,000 پارالل گیج ‪6511-24 ‪599",3654608110343495427_57334447193566_260620_174401.pdf,line:1465,size_corrected
INSIZE | اینسایز,3,4790-075,گرید 00 گونیا مویی دقیق 7.5سانت — 7.5 سانت,گرید 00 گونیا مویی دقیق 7.5سانت,67,انواع گیج,high,"3,090,000",toman,3090000,false,,0-75mm,7.5 سانت,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-75mm""}], ""dimensions"": [], ""features"": {}}","‪32,560,000 پارالل گیج ‪6511-24 ‪599",3654608110343495427_57334447193566_260620_174401.pdf,line:1467,size_corrected
INSIZE | اینسایز,3,4796-100,گرید 2 گونیا صنعتی 100 * 70 — 0-100mm,گرید 2 گونیا صنعتی 100 * 70,67,انواع گیج,high,"1,160,000",toman,1160000,false,,0-100mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-100mm""}], ""dimensions"": [], ""features"": {}}","‪32,560,000 پارالل گیج ‪6511-24 ‪599",3654608110343495427_57334447193566_260620_174401.pdf,line:1481,
INSIZE | اینسایز,3,4796-150,گرید 2 گونیا صنعتی 150 * 100 — 0-150mm,گرید 2 گونیا صنعتی 150 * 100,67,انواع گیج,high,"1,490,000",toman,1490000,false,,0-150mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-150mm""}], ""dimensions"": [], ""features"": {}}","‪32,560,000 پارالل گیج ‪6511-24 ‪599",3654608110343495427_57334447193566_260620_174401.pdf,line:1483,
INSIZE | اینسایز,3,4796-300,گونیا صنعتی 200 * 300 — 0-300mm,گونیا صنعتی 200 * 300,75,گونیا,high,"5,430,000",toman,5430000,false,,0-300mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-300mm""}], ""dimensions"": [], ""features"": {}}",گرید ‪2 کولیس دیجیتال,3654608110343495427_57334447193566_260620_174401.pdf,line:1489,
INSIZE | اینسایز,3,4799-1120,دقیقه 1 زاویه سنج 15سانت — 15 سانت,دقیقه 1 زاویه سنج 15سانت,68,زاویه سنج,high,"2,020,000",toman,2020000,false,,0-1120mm,15 سانت,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-1120mm""}], ""dimensions"": [], ""features"": {}}","‪660,000 زاویه سنج ساده ‪4780-85 ‪501",3654608110343495427_57334447193566_260620_174401.pdf,line:1229,
INSIZE | اینسایز,3,4799-1150,دقیقه 1 زاویه سنج 20سانت — 20 سانت,دقیقه 1 زاویه سنج 20سانت,68,زاویه سنج,high,"2,720,000",toman,2720000,false,,0-1150mm,20 سانت,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-1150mm""}], ""dimensions"": [], ""features"": {}}","‪660,000 زاویه سنج ساده ‪4780-85 ‪501",3654608110343495427_57334447193566_260620_174401.pdf,line:1231,
INSIZE | اینسایز,3,4799-1200,دقیقه 1 زاویه سنج 30سانت — 30 سانت,دقیقه 1 زاویه سنج 30سانت,68,زاویه سنج,high,"3,880,000",toman,3880000,false,,0-1200mm,30 سانت,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-1200mm""}], ""dimensions"": [], ""features"": {}}","‪660,000 زاویه سنج ساده ‪4780-85 ‪501",3654608110343495427_57334447193566_260620_174401.pdf,line:1233,
INSIZE | اینسایز,3,4799-1300,دقیقه 1 زاویه سنج 50سانت — 50 سانت,دقیقه 1 زاویه سنج 50سانت,68,زاویه سنج,high,"4,930,000",toman,4930000,false,,0-1300mm,50 سانت,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-1300mm""}], ""dimensions"": [], ""features"": {}}","‪660,000 زاویه سنج ساده ‪4780-85 ‪501",3654608110343495427_57334447193566_260620_174401.pdf,line:1235,
INSIZE | اینسایز,3,4799-180,دقیقه 1 زاویه سنج 12سانت — 12 سانت,دقیقه 1 زاویه سنج 12سانت,68,زاویه سنج,high,"1,620,000",toman,1620000,false,,0-180mm,12 سانت,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-180mm""}], ""dimensions"": [], ""features"": {}}","‪660,000 زاویه سنج ساده ‪4780-85 ‪501",3654608110343495427_57334447193566_260620_174401.pdf,line:1227,
INSIZE | اینسایز,3,4810-601,شابلون رنده 60درجه — 0-601mm,شابلون رنده 60درجه,67,انواع گیج,high,"410,000",toman,410000,false,,0-601mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-601mm""}], ""dimensions"": [], ""features"": {}}","‪- ‪3,160,000 گیج زاویه ‪ 1 - 45درجه ‪4806-20 ‪541",3654608110343495427_57334447193566_260620_174401.pdf,line:1331,
INSIZE | اینسایز,3,4810-602,شابلون رنده 60درجه — 0-602mm,شابلون رنده 60درجه,67,انواع گیج,high,"470,000",toman,470000,false,,0-602mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-602mm""}], ""dimensions"": [], ""features"": {}}","‪- ‪3,160,000 گیج زاویه ‪ 1 - 45درجه ‪4806-20 ‪541",3654608110343495427_57334447193566_260620_174401.pdf,line:1333,
INSIZE | اینسایز,3,4820-230,شابلون دنده 60درجه 4 - 42اینچ — 0-230mm,شابلون دنده 60درجه 4 - 42اینچ,67,انواع گیج,high,"850,000",toman,850000,false,,0-230mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-230mm""}], ""dimensions"": [], ""features"": {}}","‪- ‪3,160,000 گیج زاویه ‪ 1 - 45درجه ‪4806-20 ‪541",3654608110343495427_57334447193566_260620_174401.pdf,line:1317,
INSIZE | اینسایز,3,4820-452,شابلون رزوه اینچ و میلیمتر از - 6 — 0-452mm,شابلون رزوه اینچ و میلیمتر از - 6,67,انواع گیج,medium,"860,000",toman,860000,false,0/25,0-452mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/25""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-452mm""}], ""dimensions"": [], ""features"": {}}","‪- ‪3,160,000 گیج زاویه ‪ 1 - 45درجه ‪4806-20 ‪541",3654608110343495427_57334447193566_260620_174401.pdf,line:1319,
INSIZE | اینسایز,3,4820-552,شابلون رزوه اینچ و میلیمتر 60درجه از - 7 — 0-552mm,شابلون رزوه اینچ و میلیمتر 60درجه از - 7,67,انواع گیج,medium,"960,000",toman,960000,false,0/4,0-552mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/4""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-552mm""}], ""dimensions"": [], ""features"": {}}","‪- ‪3,160,000 گیج زاویه ‪ 1 - 45درجه ‪4806-20 ‪541",3654608110343495427_57334447193566_260620_174401.pdf,line:1321,
INSIZE | اینسایز,3,4860-212,شابلون مودول 20درجه 5 - 12میلیمتر — 0-212mm,شابلون مودول 20درجه 5 - 12میلیمتر,67,انواع گیج,high,"6,780,000",toman,6780000,false,,0-212mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-212mm""}], ""dimensions"": [], ""features"": {}}","‪- ‪3,160,000 گیج زاویه ‪ 1 - 45درجه ‪4806-20 ‪541",3654608110343495427_57334447193566_260620_174401.pdf,line:1327,
INSIZE | اینسایز,3,4860-245,شابلون مودول 20درجه 0.35 - 4.5میلیمتر — 0-245mm,شابلون مودول 20درجه 0.35 - 4.5میلیمتر,67,انواع گیج,high,"8,460,000",toman,8460000,false,,0-245mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-245mm""}], ""dimensions"": [], ""features"": {}}","‪- ‪3,160,000 گیج زاویه ‪ 1 - 45درجه ‪4806-20 ‪541",3654608110343495427_57334447193566_260620_174401.pdf,line:1329,
INSIZE | اینسایز,3,4902-150,تراز صنعتی چهار گوش 15سانت — 15 سانت,تراز صنعتی چهار گوش 15سانت,71,تراز صنعتی,high,"12,540,000",toman,12540000,false,0/02,0-150mm,15 سانت,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/02""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-150mm""}], ""dimensions"": [], ""features"": {}}",‪0/02 mm کولیس دیجیتال,3654608110343495427_57334447193566_260620_174401.pdf,line:1358,
INSIZE | اینسایز,3,4902-200,تراز صنعتی چهار گوش 20سانت — 20 سانت,تراز صنعتی چهار گوش 20سانت,71,تراز صنعتی,high,"14,600,000",toman,14600000,false,0/02,0-200mm,20 سانت,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/02""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-200mm""}], ""dimensions"": [], ""features"": {}}",‪0/02 mm کولیس دیجیتال,3654608110343495427_57334447193566_260620_174401.pdf,line:1360,
INSIZE | اینسایز,3,4902-300,تراز صنعتی چهار گوش 30سانت — 30 سانت,تراز صنعتی چهار گوش 30سانت,71,تراز صنعتی,high,"21,470,000",toman,21470000,false,0/02,0-300mm,30 سانت,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/02""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-300mm""}], ""dimensions"": [], ""features"": {}}",‪0/02 mm کولیس دیجیتال,3654608110343495427_57334447193566_260620_174401.pdf,line:1362,
INSIZE | اینسایز,3,4903-150,تراز صنعتی تخت 15سانت — 15 سانت,تراز صنعتی تخت 15سانت,71,تراز صنعتی,high,"9,980,000",toman,9980000,false,0/02,0-150mm,15 سانت,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/02""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-150mm""}], ""dimensions"": [], ""features"": {}}","ت تراز صنعتی‪ ،شیب سنج‪ ،تراز ‪,000 ت ‪554",3654608110343495427_57334447193566_260620_174401.pdf,line:1346,
INSIZE | اینسایز,3,4903-200,تراز صنعتی تخت 20سانت — 20 سانت,تراز صنعتی تخت 20سانت,71,تراز صنعتی,high,"10,890,000",toman,10890000,false,0/02,0-200mm,20 سانت,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/02""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-200mm""}], ""dimensions"": [], ""features"": {}}","ت تراز صنعتی‪ ،شیب سنج‪ ،تراز ‪,000 ت ‪554",3654608110343495427_57334447193566_260620_174401.pdf,line:1348,
INSIZE | اینسایز,3,4903-300,تراز صنعتی تخت 30سانت — 30 سانت,تراز صنعتی تخت 30سانت,71,تراز صنعتی,high,"14,100,000",toman,14100000,false,,0-300mm,30 سانت,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-300mm""}], ""dimensions"": [], ""features"": {}}",‪0/02 mm کولیس دیجیتال,3654608110343495427_57334447193566_260620_174401.pdf,line:1356,
INSIZE | اینسایز,3,4910-400,شیب سنج دیجیتال 40سانت — 40 سانت,شیب سنج دیجیتال 40سانت,57,انواع کولیس,high,"2,940,000",toman,2940000,false,,0-400mm,40 سانت,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-400mm""}], ""dimensions"": [], ""features"": {""دیجیتال"": true}}",کولیس دیجیتال,3654608110343495427_57334447193566_260620_174401.pdf,line:1399,
INSIZE | اینسایز,3,4910-600,شیب سنج دیجیتال 60سانت — 60 سانت,شیب سنج دیجیتال 60سانت,57,انواع کولیس,high,"5,080,000",toman,5080000,false,,0-600mm,60 سانت,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-600mm""}], ""dimensions"": [], ""features"": {""دیجیتال"": true}}",کولیس دیجیتال,3654608110343495427_57334447193566_260620_174401.pdf,line:1401,
INSIZE | اینسایز,3,4911-600,تراز 60سانت الومینیومی ( بدون مگنت ) — 60 سانت,تراز 60سانت الومینیومی ( بدون مگنت ),71,تراز صنعتی,high,"2,180,000",toman,2180000,false,,0-600mm,60 سانت,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-600mm""}], ""dimensions"": [], ""features"": {}}","‪17,360,000 متر دیجیتال و ژیروسکوپ ‪ 2محوره ‪2199-1 ‪564",3654608110343495427_57334447193566_260620_174401.pdf,line:1392,
INSIZE | اینسایز,3,4912-100,تراز مگنتی 10سانت — 10 سانت,تراز مگنتی 10سانت,71,تراز صنعتی,high,"600,000",toman,600000,false,,0-100mm,10 سانت,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-100mm""}], ""dimensions"": [], ""features"": {}}","‪17,360,000 متر دیجیتال و ژیروسکوپ ‪ 2محوره ‪2199-1 ‪564",3654608110343495427_57334447193566_260620_174401.pdf,line:1378,
INSIZE | اینسایز,3,4913-250,تراز مگنتی 25سانت — 25 سانت,تراز مگنتی 25سانت,71,تراز صنعتی,high,"1,080,000",toman,1080000,false,,0-250mm,25 سانت,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-250mm""}], ""dimensions"": [], ""features"": {}}","‪17,360,000 متر دیجیتال و ژیروسکوپ ‪ 2محوره ‪2199-1 ‪564",3654608110343495427_57334447193566_260620_174401.pdf,line:1384,
INSIZE | اینسایز,3,4918-300,تراز 30سانت مگنت دار — 30 سانت,تراز 30سانت مگنت دار,71,تراز صنعتی,high,"1,010,000",toman,1010000,false,,0-300mm,30 سانت,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-300mm""}], ""dimensions"": [], ""features"": {}}","‪17,360,000 متر دیجیتال و ژیروسکوپ ‪ 2محوره ‪2199-1 ‪564",3654608110343495427_57334447193566_260620_174401.pdf,line:1388,
INSIZE | اینسایز,3,4918-600,تراز 60سانت مگنت دار — 60 سانت,تراز 60سانت مگنت دار,71,تراز صنعتی,high,"1,200,000",toman,1200000,false,,0-600mm,60 سانت,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-600mm""}], ""dimensions"": [], ""features"": {}}","‪17,360,000 متر دیجیتال و ژیروسکوپ ‪ 2محوره ‪2199-1 ‪564",3654608110343495427_57334447193566_260620_174401.pdf,line:1390,
INSIZE | اینسایز,3,4921-230,تراز 3طرفه 23سانتی — 23 سانت,تراز 3طرفه 23سانتی,71,تراز صنعتی,high,"1,430,000",toman,1430000,false,,0-230mm,23 سانت,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-230mm""}], ""dimensions"": [], ""features"": {}}","‪17,360,000 متر دیجیتال و ژیروسکوپ ‪ 2محوره ‪2199-1 ‪564",3654608110343495427_57334447193566_260620_174401.pdf,line:1386,
INSIZE | اینسایز,3,4922-100,تراز 2طرفه دستی — 0-100mm,تراز 2طرفه دستی,71,تراز صنعتی,high,"910,000",toman,910000,false,,0-100mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-100mm""}], ""dimensions"": [], ""features"": {}}","‪17,360,000 متر دیجیتال و ژیروسکوپ ‪ 2محوره ‪2199-1 ‪564",3654608110343495427_57334447193566_260620_174401.pdf,line:1380,
INSIZE | اینسایز,3,4922-150,تراز 3طرفه دستی 15سانت — 15 سانت,تراز 3طرفه دستی 15سانت,71,تراز صنعتی,high,"1,120,000",toman,1120000,false,,0-150mm,15 سانت,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-150mm""}], ""dimensions"": [], ""features"": {}}","‪17,360,000 متر دیجیتال و ژیروسکوپ ‪ 2محوره ‪2199-1 ‪564",3654608110343495427_57334447193566_260620_174401.pdf,line:1382,
INSIZE | اینسایز,3,4953-200,000 تراز صنعتی دیجیتال تخت 20سانت — 20 سانت,000 تراز صنعتی دیجیتال تخت 20سانت,71,تراز صنعتی,high,,toman,,true,0/02,0-200mm,20 سانت,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/02""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-200mm""}], ""dimensions"": [], ""features"": {""دیجیتال"": true}}","ت تراز صنعتی‪ ،شیب سنج‪ ،تراز ‪,000 ت ‪554",3654608110343495427_57334447193566_260620_174401.pdf,line:1350,missing_price
INSIZE | اینسایز,3,6202-100,"2,180,000 پایه ساعت 6202-80 387 — 0-100mm","2,180,000 پایه ساعت 6202-80 387",59,ساعت اندیکاتور,medium,"4,180,000",toman,4180000,false,,0-100mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-100mm""}], ""dimensions"": [], ""features"": {}}","‪- ‪2,180,000 پایه ساعت ‪6202-80 ‪387",3654608110343495427_57334447193566_260620_174401.pdf,line:924,
INSIZE | اینسایز,3,6210-100,پایه ساعت مفصلی — 0-100mm,پایه ساعت مفصلی,59,ساعت اندیکاتور,medium,"10,090,000",toman,10090000,false,,0-100mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-100mm""}], ""dimensions"": [], ""features"": {}}","‪- ‪7,410,000 پایه ساعت مفصلی ‪6210-81 ‪380",3654608110343495427_57334447193566_260620_174401.pdf,line:910,
INSIZE | اینسایز,3,6282-2001,رابط ساعت 1سانت — 1 سانت,رابط ساعت 1سانت,59,ساعت اندیکاتور,medium,"220,000",toman,220000,false,,,1 سانت,"{""technical_specs"": [], ""dimensions"": [], ""features"": {}}",ن رابط ساعت,3654608110343495427_57334447193566_260620_174401.pdf,line:1005,
INSIZE | اینسایز,3,6282-2002,رابط ساعت 1/5سانت — 5 سانت,رابط ساعت 1/5سانت,59,ساعت اندیکاتور,medium,"250,000",toman,250000,false,,,5 سانت,"{""technical_specs"": [], ""dimensions"": [], ""features"": {}}",ن رابط ساعت,3654608110343495427_57334447193566_260620_174401.pdf,line:1007,
INSIZE | اینسایز,3,6282-2003,رابط ساعت 2سانت — 2 سانت,رابط ساعت 2سانت,59,ساعت اندیکاتور,medium,"260,000",toman,260000,false,,,2 سانت,"{""technical_specs"": [], ""dimensions"": [], ""features"": {}}",ن رابط ساعت,3654608110343495427_57334447193566_260620_174401.pdf,line:1009,
INSIZE | اینسایز,3,6282-2004,رابط ساعت 2/5سانت — 5 سانت,رابط ساعت 2/5سانت,59,ساعت اندیکاتور,medium,"260,000",toman,260000,false,,,5 سانت,"{""technical_specs"": [], ""dimensions"": [], ""features"": {}}",ن رابط ساعت,3654608110343495427_57334447193566_260620_174401.pdf,line:1011,
INSIZE | اینسایز,3,6282-2005,رابط ساعت 3سانت — 3 سانت,رابط ساعت 3سانت,59,ساعت اندیکاتور,medium,"280,000",toman,280000,false,,,3 سانت,"{""technical_specs"": [], ""dimensions"": [], ""features"": {}}",ن رابط ساعت,3654608110343495427_57334447193566_260620_174401.pdf,line:1013,
INSIZE | اینسایز,3,6282-2007,رابط ساعت 4سانت — 4 سانت,رابط ساعت 4سانت,59,ساعت اندیکاتور,medium,"280,000",toman,280000,false,,,4 سانت,"{""technical_specs"": [], ""dimensions"": [], ""features"": {}}",ن رابط ساعت,3654608110343495427_57334447193566_260620_174401.pdf,line:1015,
INSIZE | اینسایز,3,6282-2009,رابط ساعت 5سانت — 5 سانت,رابط ساعت 5سانت,59,ساعت اندیکاتور,medium,"310,000",toman,310000,false,,,5 سانت,"{""technical_specs"": [], ""dimensions"": [], ""features"": {}}",ن رابط ساعت,3654608110343495427_57334447193566_260620_174401.pdf,line:1017,
INSIZE | اینسایز,3,6282-2013,رابط ساعت 7سانت — 7 سانت,رابط ساعت 7سانت,59,ساعت اندیکاتور,medium,"360,000",toman,360000,false,,,7 سانت,"{""technical_specs"": [], ""dimensions"": [], ""features"": {}}",ن رابط ساعت,3654608110343495427_57334447193566_260620_174401.pdf,line:1019,
INSIZE | اینسایز,3,6282-2017,رابط ساعت 10سانت — 10 سانت,رابط ساعت 10سانت,59,ساعت اندیکاتور,medium,"470,000",toman,470000,false,,,10 سانت,"{""technical_specs"": [], ""dimensions"": [], ""features"": {}}",ن رابط ساعت,3654608110343495427_57334447193566_260620_174401.pdf,line:1021,
INSIZE | اینسایز,3,6511-241,"32,560,000 پارالل گیج 6511-24 599 — 0-241mm","32,560,000 پارالل گیج 6511-24 599",67,انواع گیج,high,"37,320,000",toman,37320000,false,,0-241mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-241mm""}], ""dimensions"": [], ""features"": {}}","‪32,560,000 پارالل گیج ‪6511-24 ‪599",3654608110343495427_57334447193566_260620_174401.pdf,line:1454,
INSIZE | اینسایز,3,6520-102,گیره دقیق 0-102 — 0-102mm,گیره دقیق 0-102,57,انواع کولیس,high,"15,970,000",toman,15970000,false,,0-102mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-102mm""}], ""dimensions"": [], ""features"": {}}",‪- کولیس دیجیتال,3654608110343495427_57334447193566_260620_174401.pdf,line:1980,
INSIZE | اینسایز,3,6801-1201,وی بلوک مگنتی 80*70*95میلیمتر — 0-1201mm,وی بلوک مگنتی 80*70*95میلیمتر,58,انواع میکرومتر,high,"10,480,000",toman,10480000,false,,0-1201mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-1201mm""}], ""dimensions"": [], ""features"": {}}","‪2,760,000 پایه میکرومتر ‪6300 ‪394",3654608110343495427_57334447193566_260620_174401.pdf,line:947,
INSIZE | اینسایز,3,6801-1202,وی بلوک مگنتی 100*70*95میلیمتر — 0-1202mm,وی بلوک مگنتی 100*70*95میلیمتر,58,انواع میکرومتر,high,"11,490,000",toman,11490000,false,,0-1202mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-1202mm""}], ""dimensions"": [], ""features"": {}}","‪2,760,000 پایه میکرومتر ‪6300 ‪394",3654608110343495427_57334447193566_260620_174401.pdf,line:949,
INSIZE | اینسایز,3,6862-1002,"نقاله ،گام سنج ،ارسنج ،فیلر ،گونیا مویی ،سوزن خط کش ،خط کش ،پایه 17,990,000 5013 376 — 0-1002mm","نقاله ،گام سنج ،ارسنج ،فیلر ،گونیا مویی ،سوزن خط کش ،خط کش ،پایه 17,990,000 5013 376",59,ساعت اندیکاتور,medium,"28,170,000",toman,28170000,false,,0-1002mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-1002mm""}], ""dimensions"": [], ""features"": {}}","‪- نقاله‪ ،گام سنج‪ ،ارسنج‪ ،فیلر‪ ،گونیا مویی‪ ،سوزن خط کش‪ ،خط کش‪ ،پایه ‪17,990,000 ‪5013 ‪376",3654608110343495427_57334447193566_260620_174401.pdf,line:930,
INSIZE | اینسایز,3,6866-150,پایه ساعت گرانیتی 200 - 150میلیمتر — 0-150mm,پایه ساعت گرانیتی 200 - 150میلیمتر,59,ساعت اندیکاتور,medium,"38,290,000",toman,38290000,false,,0-150mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-150mm""}], ""dimensions"": [], ""features"": {}}","‪- نقاله‪ ،گام سنج‪ ،ارسنج‪ ،فیلر‪ ،گونیا مویی‪ ،سوزن خط کش‪ ،خط کش‪ ،پایه ‪17,990,000 ‪5013 ‪376",3654608110343495427_57334447193566_260620_174401.pdf,line:932,
INSIZE | اینسایز,3,6890-702,وی بلوک مگنتی 70*60*73میلیمتر — 0-702mm,وی بلوک مگنتی 70*60*73میلیمتر,58,انواع میکرومتر,high,"6,680,000",toman,6680000,false,,0-702mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-702mm""}], ""dimensions"": [], ""features"": {}}","‪2,760,000 پایه میکرومتر ‪6300 ‪394",3654608110343495427_57334447193566_260620_174401.pdf,line:951,
INSIZE | اینسایز,3,6900-132,گرید 00 صفحه صافی گرانیت 300 * 200 * 60 — 0-132mm,گرید 00 صفحه صافی گرانیت 300 * 200 * 60,57,انواع کولیس,high,"13,640,000",toman,13640000,false,,0-132mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-132mm""}], ""dimensions"": [], ""features"": {}}",گرید ‪2 کولیس دیجیتال,3654608110343495427_57334447193566_260620_174401.pdf,line:1512,
INSIZE | اینسایز,3,6900-142,گرید 00 صفحه صافی گرانیت 400 * 250 * 60 — 0-142mm,گرید 00 صفحه صافی گرانیت 400 * 250 * 60,57,انواع کولیس,high,"16,150,000",toman,16150000,false,,0-142mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-142mm""}], ""dimensions"": [], ""features"": {}}",گرید ‪2 کولیس دیجیتال,3654608110343495427_57334447193566_260620_174401.pdf,line:1514,
