id,sku,name,is_active,short_description,description,meta_title,meta_description,has_short,has_long_stub,has_long_ok,has_meta_title,has_meta_description,tech_keys,tech_count
1560,5510-0005,مجموعه گیج داخل سیلندر با پراپ — 0-50mm,True,,مجموعه گیج داخل سیلندر با پراپ,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1561,5511-1100,گیج داخل سیلندر ساعت — 0-1100mm,True,,گیج داخل سیلندر ساعت,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1562,5511-1105,گیج داخل سیلندر ساعت — 0-1105mm,True,,گیج داخل سیلندر ساعت,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1563,5511-1110,ساعت با پراپ های گیج داخل سیلندر — 0-18mm,True,,ساعت با پراپ های گیج داخل سیلندر,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1564,5511-1115,ساعت با پراپ های گیج داخل سیلندر — 0-1115mm,True,,ساعت با پراپ های گیج داخل سیلندر,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1565,5511-1120,گیج داخل سیلندر ساعت — 0-1120mm,True,,گیج داخل سیلندر ساعت,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1566,5511-1121,گیج داخل سیلندر ساعت — 0-1121mm,True,,گیج داخل سیلندر ساعت,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1567,5511-1130,ساعت با پراپ های گیج داخل سیلندر — 0-160mm,True,,ساعت با پراپ های گیج داخل سیلندر,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1568,5511-1135,ساعت با پراپ های گیج داخل سیلندر — 0-250mm,True,,ساعت با پراپ های گیج داخل سیلندر,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1569,5511-1140,گیج داخل سیلندر ساعت — 0-450mm,True,,گیج داخل سیلندر ساعت,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1570,5511-2105,گیج داخل سیلندر با پراپ های,True,,گیج داخل سیلندر با پراپ های,,,False,True,False,False,False,دقت,1
1571,5511-2110,گیج داخل سیلندر با پراپ های — 0-18mm,True,,گیج داخل سیلندر با پراپ های,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1572,5511-2115,گیج داخل سیلندر با پراپ های,True,,گیج داخل سیلندر با پراپ های,,,False,True,False,False,False,دقت,1
1573,5511-2120,گیج داخل سیلندر با پراپ های,True,,گیج داخل سیلندر با پراپ های,,,False,True,False,False,False,دقت,1
1574,5511-2130,گیج داخل سیلندر با پراپ های — 0-160mm,True,,گیج داخل سیلندر با پراپ های,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1575,5581-0005,گیج داخل سیلندر ساعت — 0-800mm,True,,گیج داخل سیلندر ساعت,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1576,5610-8105,گیج داخل سیلندر با پراپ هاي,True,,گیج داخل سیلندر با پراپ هاي,,,False,True,False,False,False,دقت,1
1577,5610-8110,گیج داخل سیلندر با پراپ هاي — 0-18mm,True,,گیج داخل سیلندر با پراپ هاي,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1578,5610-8115,گیج داخل سیلندر با پراپ هاي,True,,گیج داخل سیلندر با پراپ هاي,,,False,True,False,False,False,دقت,1
1579,5610-8120,گیج داخل سیلندر با پراپ هاي,True,,گیج داخل سیلندر با پراپ هاي,,,False,True,False,False,False,دقت,1
1580,5610-8125,گیج داخل سیلندر با پراپ هاي — 0-160mm/2-6/3,True,,گیج داخل سیلندر با پراپ هاي,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1581,5610-8130,گیج داخل سیلندر با پراپ هاي — 0-250mm/6-10,True,,گیج داخل سیلندر با پراپ هاي,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1582,5610-8135,گیج داخل سیلندر با پراپ هاي — 0-450mm/10-16,True,,گیج داخل سیلندر با پراپ هاي,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1583,5711-0005,محوریاب سه بعدی یونیورسال طول و عرض و ارتفاع (ساخت آلمان) — 0-1/5,True,,محوریاب سه بعدی یونیورسال طول و عرض و ارتفاع (ساخت آلمان),,,False,False,True,False,False,بازه اندازه‌گیری|دقت,2
1584,5712-1100,ساعت مرکزیاب — 0-3mm,True,,ساعت مرکزیاب,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1585,5751-0010,ساعت میل لنگ — 0-500mm,True,,ساعت میل لنگ,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1586,5760-1005,ساعت مرکزیاب 1 — 0-1005mm,True,,ساعت مرکزیاب 1,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1587,5800-1015,پرگار داخل سنج با رسهای تعویض — 0-1015mm,True,,پرگار داخل سنج با رسهای تعویض,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1588,5810-2005,ساعت دسته دار بلند پرگار داخل سنج,True,,ساعت دسته دار بلند پرگار داخل سنج,,,False,True,False,False,False,دقت,1
1589,5810-2010,ساعت پرگار داخل سنج 1,True,,ساعت پرگار داخل سنج 1,,,False,True,False,False,False,دقت,1
1590,5810-2015,ساعت پرگار داخل سنج 2,True,,ساعت پرگار داخل سنج 2,,,False,True,False,False,False,دقت,1
1591,5810-2020,ساعت پرگار داخل سنج 3,True,,ساعت پرگار داخل سنج 3,,,False,True,False,False,False,دقت,1
1592,5810-3105,خط کش دیجیتال ضد آب و روغن — 0-150mm/0-6,True,,خط کش دیجیتال ضد آب و روغن,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1593,5810-3110,خط کش دیجیتال ضد آب و روغن — 0-200mm/0-8,True,,خط کش دیجیتال ضد آب و روغن,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1594,5810-3115,خط کش دیجیتال ضد آب و روغن — 0-300mm/0-12,True,,خط کش دیجیتال ضد آب و روغن,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1595,5810-3120,خط کش دیجیتال ضد آب و روغن — 0-600mm/0-24,True,,خط کش دیجیتال ضد آب و روغن,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1596,5810-3125,خط کش دیجیتال ضد آب و روغن — 0-1000mm/0-40,True,,خط کش دیجیتال ضد آب و روغن,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1597,5811-0005,پرگار داخل سنج دیجیتال دسته دار بلند — 0-50mm,True,,پرگار داخل سنج دیجیتال دسته دار بلند,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1598,5811-0010,پرگار داخل سنج دیجیتال دسته دار بلند — 0-100mm,True,,پرگار داخل سنج دیجیتال دسته دار بلند,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1599,5811-0015,پرگار داخل سنج دیجیتال دسته دار بلند — 0-150mm,True,,پرگار داخل سنج دیجیتال دسته دار بلند,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1600,5811-0020,پرگار داخل سنج دیجیتال دسته دار بلند — 0-200mm,True,,پرگار داخل سنج دیجیتال دسته دار بلند,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1601,5820-0005,ساعت اندیکاتور دیجیتال IP65 — 0-12/7,True,,ساعت اندیکاتور دیجیتال IP65,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1602,5820-0010,ساعت اندیکاتور دیجیتال IP65 — 0-25/4,True,,ساعت اندیکاتور دیجیتال IP65,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1603,5820-0015,ساعت اندیکاتور دیجیتال IP65 — 0-5,True,,ساعت اندیکاتور دیجیتال IP65,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1604,5820-0020,ساعت اندیکاتور دیجیتال IP65 — 0-100mm/0-4,True,,ساعت اندیکاتور دیجیتال IP65,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1605,5831-0005,شعاع سنج دیجیتال — 0-50mm,True,,شعاع سنج دیجیتال,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1606,5840-6200,ضخامت سنج پراپ رسامییک دیجیتال — 0-10mm,True,,ضخامت سنج پراپ رسامییک دیجیتال,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1607,5840-6205,ضخامت سنج پراپ رسامییک دیجیتال — 0-10mm,True,,ضخامت سنج پراپ رسامییک دیجیتال,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1608,5840-6240,ضخامت سنج پراپ رسامییک دیجیتال — 0-10mm,True,,ضخامت سنج پراپ رسامییک دیجیتال,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1609,5841-1105,ضخامت سنج پراپ رسامییک با ي — 0-10mm,True,,ضخامت سنج پراپ رسامییک با ي,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1610,5841-1110,ضخامت سنج پراپ رسامییک با ي — 0-20mm,True,,ضخامت سنج پراپ رسامییک با ي,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1611,5841-8106,ضخامت سنج ساعت 2 — 0-30mm,True,,ضخامت سنج ساعت 2,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1612,5841-9105,ساعت لوله ضخامت سنج — 0-10mm,True,,ساعت لوله ضخامت سنج,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1613,5911-0001,گیج داخل تلسکون — 0-10mm,True,,گیج داخل تلسکون,,,False,True,False,False,False,بازه اندازه‌گیری,1
1614,5911-0002,گیج داخل تلسکون — 0-20mm,True,,گیج داخل تلسکون,,,False,True,False,False,False,بازه اندازه‌گیری,1
1615,5921-0005,گیج داخل ساعت — 0-13mm,True,,گیج داخل ساعت,,,False,True,False,False,False,بازه اندازه‌گیری|دقت,2
1616,6110-1112,جعبه راپورتر (گیج بلوک) — 0-1112mm,True,,جعبه راپورتر (گیج بلوک),,,False,True,False,False,False,بازه اندازه‌گیری,1
1617,6110-1232,جعبه راپورتر (گیج بلوک) — 0-1232mm,True,,جعبه راپورتر (گیج بلوک),,,False,True,False,False,False,بازه اندازه‌گیری,1
1618,6110-1247,جعبه راپورتر (گیج بلوک) — 0-1247mm,True,,جعبه راپورتر (گیج بلوک),,,False,True,False,False,False,بازه اندازه‌گیری,1
1619,6110-1287,جعبه راپورتر (گیج بلوک) — 0-1287mm,True,,جعبه راپورتر (گیج بلوک),,,False,True,False,False,False,بازه اندازه‌گیری,1
1620,6111-1112,جعبه راپورتر (گیج بلوک) — 0-1112mm,True,,جعبه راپورتر (گیج بلوک),,,False,True,False,False,False,بازه اندازه‌گیری,1
1621,6111-1232,جعبه راپورتر (گیج بلوک) — 0-1232mm,True,,جعبه راپورتر (گیج بلوک),,,False,True,False,False,False,بازه اندازه‌گیری,1
1622,6111-1247,جعبه راپورتر (گیج بلوک) — 0-1247mm,True,,جعبه راپورتر (گیج بلوک),,,False,True,False,False,False,بازه اندازه‌گیری,1
1623,6111-1287,جعبه راپورتر (گیج بلوک) — 0-1287mm,True,,جعبه راپورتر (گیج بلوک),,,False,True,False,False,False,بازه اندازه‌گیری,1
1624,6112-1112,جعبه راپورتر (گیج بلوک) — 0-1112mm,True,,جعبه راپورتر (گیج بلوک),,,False,True,False,False,False,بازه اندازه‌گیری,1
