product_id,sku,current_is_available,proposed_is_available,current_base_price,verified_mitutoyoiran_price,inventory_source,inventory_source_match,price_source,source_retrieved_at,snapshot_sha256,identity_match,content_safety,primary_image_status,expected_current_hash,availability_class,allowed_future_mutation,base_price_change,is_active_change,price_plan_prerequisite,cohort
2343,188-151,false,true,12630000.00,14692500,https://www.mitutoyoiran.com/,188-151,mitutoyoiran:4348,2026-09-09T13:20:11Z,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a,EXACT_MODEL,SALE_CONTENT_SAFE,PRESENT_AND_ACCEPTABLE,ac4d0ab0db711245ae233ff310f9f0520593fa6489e77aee6de4d71837d9c646,FALSE_TO_TRUE,is_available,false,false,MITUTOYO_PRICE_PLAN,A_IMAGE_PRESENT
2346,187-901,false,true,,79255000,https://www.mitutoyoiran.com/,187-901,mitutoyoiran:4352,2026-09-09T13:20:11Z,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a,EXACT_MODEL,SALE_CONTENT_SAFE,PRESENT_AND_ACCEPTABLE,87b085ea2c2c7c2cee6220da2ae8b98b0291e452d96bdf04e1ee48236675178e,FALSE_TO_TRUE,is_available,false,false,MITUTOYO_PRICE_PLAN,A_IMAGE_PRESENT
2351,103-145,false,true,30630000.00,35627500,https://www.mitutoyoiran.com/,103-145,mitutoyoiran:4609,2026-09-09T13:20:11Z,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a,EXACT_MODEL,SALE_CONTENT_SAFE,PRESENT_AND_ACCEPTABLE,eab8b7f1e4ee87b473f1e8dca1f0750385d711b5e40797855437ef820e681573,FALSE_TO_TRUE,is_available,false,false,MITUTOYO_PRICE_PLAN,A_IMAGE_PRESENT
2352,103-146,false,true,32570000.00,37875000,https://www.mitutoyoiran.com/,103-146,mitutoyoiran:4621,2026-09-09T13:20:11Z,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a,EXACT_MODEL,SALE_CONTENT_SAFE,PRESENT_AND_ACCEPTABLE,746944034f4ad85f0d9e39b76987e568ea4a1c4e9b5e16bb9df523b973a9ee17,FALSE_TO_TRUE,is_available,false,false,MITUTOYO_PRICE_PLAN,A_IMAGE_PRESENT
2354,103-148,false,true,38650000.00,44942500,https://www.mitutoyoiran.com/,103-148,mitutoyoiran:4648,2026-09-09T13:20:11Z,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a,EXACT_MODEL,SALE_CONTENT_SAFE,PRESENT_AND_ACCEPTABLE,bf458419bbda81638881e3b86aea4ffd536a6e538f194e21b2e7426591c074a8,FALSE_TO_TRUE,is_available,false,false,MITUTOYO_PRICE_PLAN,A_IMAGE_PRESENT
2355,104-139A,false,true,51880000.00,60335000,https://www.mitutoyoiran.com/,104-139A,mitutoyoiran:4651,2026-09-09T13:20:11Z,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a,EXACT_SKU,SALE_CONTENT_SAFE,PRESENT_AND_ACCEPTABLE,fa4e379c0537532795b9f322d40fe7d7e3794414e8569fa60dc30ed8c396f66a,FALSE_TO_TRUE,is_available,false,false,MITUTOYO_PRICE_PLAN,A_IMAGE_PRESENT
2356,104-140A,false,true,51380000.00,71375000,https://www.mitutoyoiran.com/,104-140A,mitutoyoiran:4653,2026-09-09T13:20:11Z,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a,EXACT_SKU,SALE_CONTENT_SAFE,PRESENT_AND_ACCEPTABLE,6f8e0772ca25f877507c8e08216a2f0bdbe9e8255ec27e158d4635232ae18c96,FALSE_TO_TRUE,is_available,false,false,MITUTOYO_PRICE_PLAN,A_IMAGE_PRESENT
2359,523-122,false,true,122440000.00,142382500,https://www.mitutoyoiran.com/,523-122,mitutoyoiran:4923,2026-09-09T13:20:11Z,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a,EXACT_MODEL,SALE_CONTENT_SAFE,PRESENT_AND_ACCEPTABLE,944c31f1f130f5bbc6377821f649ca69a2ba48b3765b9fd45cc179f8022c9da1,FALSE_TO_TRUE,is_available,false,false,MITUTOYO_PRICE_PLAN,A_IMAGE_PRESENT
2378,112-167,false,true,50070000.00,58232500,https://www.mitutoyoiran.com/,112-167,mitutoyoiran:7542,2026-09-09T13:20:11Z,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a,EXACT_MODEL,SALE_CONTENT_SAFE,PRESENT_AND_ACCEPTABLE,a7f3d9b32b3fe37881ea8c68fe95237e71474934bf31de6f47085aa1ceeda4a0,FALSE_TO_TRUE,is_available,false,false,MITUTOYO_PRICE_PLAN,A_IMAGE_PRESENT
2390,505-742J,false,true,25620000.00,29792500,https://www.mitutoyoiran.com/,505-742J,mitutoyoiran:9584,2026-09-09T13:20:11Z,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a,EXACT_SKU_AND_MODEL,SALE_CONTENT_SAFE,PRESENT_AND_ACCEPTABLE,570fbad38eea6ed816e99d8b5d03ad8965c7b20ec4566741b806973b0e8fcafb,FALSE_TO_TRUE,is_available,false,false,MITUTOYO_PRICE_PLAN,A_IMAGE_PRESENT
2391,505-743J,false,true,33430000.00,38882500,https://www.mitutoyoiran.com/,505-743J,mitutoyoiran:9588,2026-09-09T13:20:11Z,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a,EXACT_SKU_AND_MODEL,SALE_CONTENT_SAFE,PRESENT_AND_ACCEPTABLE,dcb6c612aa8cb7fdbf867101e99feb3fa8b1e4833d569fc3f30bffe0572c35df,FALSE_TO_TRUE,is_available,false,false,MITUTOYO_PRICE_PLAN,A_IMAGE_PRESENT
2392,505-746,false,true,49800000.00,57917500,https://www.mitutoyoiran.com/,505-746,mitutoyoiran:9592,2026-09-09T13:20:11Z,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a,EXACT_MODEL,SALE_CONTENT_SAFE,PRESENT_AND_ACCEPTABLE,755963a79b65819fac14837b9285e6d0be4e444873b578fda5a346d9cd9eefeb,FALSE_TO_TRUE,is_available,false,false,MITUTOYO_PRICE_PLAN,A_IMAGE_PRESENT
2395,118-102,false,true,30060000.00,34957500,https://www.mitutoyoiran.com/,118-102,mitutoyoiran:9659,2026-09-09T13:20:11Z,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a,EXACT_MODEL,SALE_CONTENT_SAFE,PRESENT_AND_ACCEPTABLE,0910817df6f779906b95a9337fb9a76c9c5a646587ba352b1cc56c252617402c,FALSE_TO_TRUE,is_available,false,false,MITUTOYO_PRICE_PLAN,A_IMAGE_PRESENT
2401,188-130,false,true,5770000.00,6720000,https://www.mitutoyoiran.com/,188-130,mitutoyoiran:9969,2026-09-09T13:20:11Z,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a,EXACT_MODEL,SALE_CONTENT_SAFE,PRESENT_AND_ACCEPTABLE,771e2b3c3080813d6a9bf85c0e96acf360621023d05fc7dc46fb2ed97f26b381,FALSE_TO_TRUE,is_available,false,false,MITUTOYO_PRICE_PLAN,A_IMAGE_PRESENT
2402,601645,false,true,,47125000,https://www.mitutoyoiran.com/,601645,mitutoyoiran:9988,2026-09-09T13:20:11Z,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a,EXACT_SKU_AND_MODEL,SALE_CONTENT_SAFE,PRESENT_AND_ACCEPTABLE,b8ef5dfd64906ed53be647f1e3697253d424e5dd0ea4717755d0a5d8f9708ba1,FALSE_TO_TRUE,is_available,false,false,MITUTOYO_PRICE_PLAN,A_IMAGE_PRESENT
2403,950-233,false,true,5670000.00,6597500,https://www.mitutoyoiran.com/,950-233,mitutoyoiran:10011,2026-09-09T13:20:11Z,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a,EXACT_MODEL,SALE_CONTENT_SAFE,PRESENT_AND_ACCEPTABLE,0edd9606aced82d3d431e46e3c7f0ada045947488cb2dfda1e51b7d6f9095193,FALSE_TO_TRUE,is_available,false,false,MITUTOYO_PRICE_PLAN,A_IMAGE_PRESENT
2404,950-223,false,true,5670000.00,6597500,https://www.mitutoyoiran.com/,950-223,mitutoyoiran:10017,2026-09-09T13:20:11Z,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a,EXACT_MODEL,SALE_CONTENT_SAFE,PRESENT_AND_ACCEPTABLE,29e7e928007cb777c7c938cf77b49df3adfaa34790885909b9ad575612d96a2e,FALSE_TO_TRUE,is_available,false,false,MITUTOYO_PRICE_PLAN,A_IMAGE_PRESENT
2411,938882,false,true,1190000.00,1385000,https://www.mitutoyoiran.com/,938882,mitutoyoiran:10036,2026-09-09T13:20:11Z,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a,EXACT_SKU_AND_MODEL,SALE_CONTENT_SAFE,PRESENT_AND_ACCEPTABLE,d8d366a5a33df8cf09e4642451043d55368699470398377da0a772855a9ab58f,FALSE_TO_TRUE,is_available,false,false,MITUTOYO_PRICE_PLAN,A_IMAGE_PRESENT
