product_id,site_sku,target_sku,canonical_manufacturer_sku,current_is_available,proposed_is_available,current_base_price,current_is_active,current_image_count,current_deleted_at,target_membership_state,identity_confidence,identity_match_type,authoritative_inventory,authoritative_price_status,media_state,public_fields_state,blocker,reason_for_disable,mutation_scope,price_mutation,active_mutation,snapshot_product_id,snapshot_sku,snapshot_base_price,snapshot_is_available,snapshot_is_active,r1_provenance_kind,r1_rule_id,old_s1_would_disable
2045,4911-600,4911-600,4911-600,true,false,2180000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2045,4911-600,2180000.00,true,true,not_resolved_r1,,true
2048,4918-300,4918-300,4918-300,true,false,2328000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2048,4918-300,2328000.00,true,true,not_resolved_r1,,true
2049,4918-600,4918-600,4918-600,true,false,1200000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2049,4918-600,1200000.00,true,true,not_resolved_r1,,true
4140,5042,,,true,false,17490000.00,true,1,,non_target,none,non_target_brand_row,موجود,n/a_non_target_or_unmapped,missing_or_not_ready,not_ready,non_target_insize_brand_row,INSIZE brand product not in authoritative 872-SKU membership target; quarantine from public sale,is_available_only,none,none,4140,5042,17490000.00,true,true,,,false
3540,6207-80,6207-80,6207-80A,true,false,5580000.00,false,0,,target_member,high,r1_proven_membership_to_manufacturer_existing,موجود,valid,missing_or_not_ready,not_ready,not_active,Product is not active; cannot remain publicly available under public-sale gate,is_available_only,none,none,3540,6207-80,5580000.00,true,false,rule_derived,INSIZE_MEMBERSHIP_OMITS_TRAILING_SERIES_A,false
3541,6208-80,6208-80,6208-80A,true,false,7230000.00,false,0,,target_member,medium,r1_proven_membership_to_manufacturer_existing,موجود,valid,missing_or_not_ready,not_ready,not_active,Product is not active; cannot remain publicly available under public-sale gate,is_available_only,none,none,3541,6208-80,7230000.00,true,false,individually_proven_batch,INSIZE_MEMBERSHIP_OMITS_TRAILING_SERIES_A,false
3802,6282-1203,6282-1203,6282-1203,true,false,5100000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,3802,6282-1203,5100000.00,true,true,not_resolved_r1,,true
2064,6511-241,6511-241,6511-241,true,false,37320000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2064,6511-241,37320000.00,true,true,not_resolved_r1,,true
2065,6520-102,6520-102,6520-102,true,false,15970000.00,false,0,,target_member,high,exact_target_and_site,نا موجود,valid,missing_or_not_ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2065,6520-102,15970000.00,true,false,not_resolved_r1,,true
3718,6566-3,6566-3,6566-3,true,false,16770000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,3718,6566-3,16770000.00,true,true,not_resolved_r1,,true
2066,6801-1201,6801-1201,6801-1201,true,false,10480000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2066,6801-1201,10480000.00,true,true,not_resolved_r1,,true
2067,6801-1202,6801-1202,6801-1202,true,false,11490000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2067,6801-1202,11490000.00,true,true,not_resolved_r1,,true
2068,6862-1002,6862-1002,6862-1002,true,false,28170000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2068,6862-1002,28170000.00,true,true,not_resolved_r1,,true
2069,6866-150,6866-150,6866-150,true,false,38290000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2069,6866-150,38290000.00,true,true,not_resolved_r1,,true
2071,6900-132,6900-132,6900-132,true,false,21030000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2071,6900-132,21030000.00,true,true,not_resolved_r1,,true
2072,6900-142,6900-142,6900-142,true,false,16150000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2072,6900-142,16150000.00,true,true,not_resolved_r1,,true
2073,6900-153,6900-153,6900-153,true,false,24030000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2073,6900-153,24030000.00,true,true,not_resolved_r1,,true
2074,6900-164,6900-164,6900-164,true,false,36810000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2074,6900-164,36810000.00,true,true,not_resolved_r1,,true
2075,6900-185,6900-185,6900-185,true,false,66570000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2075,6900-185,66570000.00,true,true,not_resolved_r1,,true
2076,6902-106,6902-106,,true,false,117900000.00,false,0,,target_member,low_requires_review,near_or_ambiguous,,invalid_or_missing,missing_or_not_ready,not_ready,unresolved_identity_risk_c,Unresolved Risk C / near-or-ambiguous identity; cannot authorize public sale,is_available_only,none,none,2076,6902-106,117900000.00,true,false,not_resolved_r1,,false
3689,6902-85,6902-85,,true,false,113070000.00,false,0,,target_member,low_requires_review,near_or_ambiguous,,invalid_or_missing,missing_or_not_ready,not_ready,unresolved_identity_risk_c,Unresolved Risk C / near-or-ambiguous identity; cannot authorize public sale,is_available_only,none,none,3689,6902-85,113070000.00,true,false,not_resolved_r1,,false
2077,7110-150,7110-150,7110-150,true,false,297300.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2077,7110-150,297300.00,true,true,not_resolved_r1,,true
2078,7110-200,7110-200,7110-200,true,false,220000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2078,7110-200,220000.00,true,true,not_resolved_r1,,true
2079,7110-300,7110-300,7110-300,true,false,531000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2079,7110-300,531000.00,true,true,not_resolved_r1,,true
3692,7111-1000,7111-1000,7111-1000A,true,false,7625000.00,false,0,,target_member,high,r1_proven_membership_to_manufacturer_existing,نا موجود,valid,missing_or_not_ready,not_ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,3692,7111-1000,7625000.00,true,false,individually_proven_batch,INSIZE_MEMBERSHIP_OMITS_TRAILING_SERIES_A,true
2082,7111-300,7111-300,7111-300A,true,false,5490000.00,false,0,,target_member,high,r1_proven_membership_to_manufacturer_existing,نا موجود,valid,missing_or_not_ready,not_ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2082,7111-300,5490000.00,true,false,rule_derived,INSIZE_MEMBERSHIP_OMITS_TRAILING_SERIES_A,true
2083,7111-500,7111-500,7111-500A,true,false,18120000.00,false,0,,target_member,high,r1_proven_membership_to_manufacturer_existing,موجود,valid,missing_or_not_ready,not_ready,not_active,Product is not active; cannot remain publicly available under public-sale gate,is_available_only,none,none,2083,7111-500,18120000.00,true,false,rule_derived,INSIZE_MEMBERSHIP_OMITS_TRAILING_SERIES_A,false
3606,7114-2200,7114-2200,7114-2200,true,false,3630000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,3606,7114-2200,3630000.00,true,true,not_resolved_r1,,true
2084,7114-950,7114-950,7114-950,true,false,1320000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2084,7114-950,1320000.00,true,true,not_resolved_r1,,true
2085,7120-200,7120-200,7120-200A,true,false,2640000.00,false,0,,target_member,high,r1_proven_membership_to_manufacturer_existing,نا موجود,valid,missing_or_not_ready,not_ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2085,7120-200,2640000.00,true,false,rule_derived,INSIZE_MEMBERSHIP_OMITS_TRAILING_SERIES_A,true
2087,7202-200,7202-200,7202-200A,true,false,5250000.00,false,0,,target_member,high,r1_proven_membership_to_manufacturer_existing,نا موجود,valid,missing_or_not_ready,not_ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2087,7202-200,5250000.00,true,false,rule_derived,INSIZE_MEMBERSHIP_OMITS_TRAILING_SERIES_A,true
2088,7205-200,7205-200,7205-200,true,false,7430000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2088,7205-200,7430000.00,true,true,not_resolved_r1,,true
3820,7230,7230,7230,true,false,828000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,3820,7230,828000.00,true,true,not_resolved_r1,,true
2098,7350-160,7350-160,7350-160,true,false,2790000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2098,7350-160,2790000.00,true,true,not_resolved_r1,,true
4094,7515-10,7515-10,7515-10,true,false,1497000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,4094,7515-10,1497000.00,true,true,not_resolved_r1,,true
2100,8601-100,8601-100,8601-100,true,false,950000.00,true,1,,target_member,high_identity_needs_completion,exact,موجود,invalid_or_missing,ready,not_ready,invalid_or_missing_authoritative_price,Authoritative source price missing/non-positive,is_available_only,none,none,2100,8601-100,950000.00,true,true,not_resolved_r1,,true
4115,9315-CF210,9315-CF210,9315-CF210,true,false,13260000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,4115,9315-CF210,13260000.00,true,true,not_resolved_r1,,true
2104,9351-130,9351-130,9351-130,true,false,20340000.00,true,1,,target_member,high_identity_needs_completion,exact,نا موجود,invalid_or_missing,ready,not_ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2104,9351-130,20340000.00,true,true,not_resolved_r1,,true
2105,9721-250,9721-250,9721-250,true,false,330000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,2105,9721-250,330000.00,true,true,not_resolved_r1,,true
3828,HDT-LP200,HDT-LP200,HDT-LP200,true,false,67470000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,3828,HDT-LP200,67470000.00,true,true,not_resolved_r1,,true
3702,HDT-LP200B,HDT-LP200B,HDT-LP200B,true,false,67470000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,3702,HDT-LP200B,67470000.00,true,true,not_resolved_r1,,true
3832,ISH-PHB,ISH-PHB,,true,false,17760000.00,false,0,,target_member,high,exact_target_and_site,,invalid_or_missing,missing_or_not_ready,ready,no_exact_authoritative_source,No exact authoritative distributor CODE mapping,is_available_only,none,none,3832,ISH-PHB,17760000.00,true,false,not_resolved_r1,,false
3695,ISH-SAM,ISH-SAM,ISH-SAM,true,false,17760000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,3695,ISH-SAM,17760000.00,true,true,not_resolved_r1,,true
3697,ISH-SDM,ISH-SDM,ISH-SDM,true,false,17760000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,3697,ISH-SDM,17760000.00,true,true,not_resolved_r1,,true
3833,ISH-STAC,ISH-STAC,ISH-STAC,true,false,17760000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,3833,ISH-STAC,17760000.00,true,true,not_resolved_r1,,true
3834,ISH-STD,ISH-STD,ISH-STD,true,false,17760000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,3834,ISH-STD,17760000.00,true,true,not_resolved_r1,,true
3705,ISM-PM200SA,,,true,false,46800000.00,true,1,,non_target,none,non_target_brand_row,نا موجود,n/a_non_target_or_unmapped,missing_or_not_ready,not_ready,non_target_insize_brand_row,INSIZE brand product not in authoritative 872-SKU membership target; quarantine from public sale,is_available_only,none,none,3705,ISM-PM200SA,46800000.00,true,true,,,false
3706,ISM-PM200SB,ISM-PM200SB,ISM-PM200SB,true,false,46800000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,3706,ISM-PM200SB,46800000.00,true,true,not_resolved_r1,,true
3837,ISQ-RM30,ISQ-RM30,ISQ-RM30,true,false,6330000.00,false,0,,target_member,high_identity_needs_completion,exact_target_and_site,موجود,valid,missing_or_not_ready,ready,not_active,Product is not active; cannot remain publicly available under public-sale gate,is_available_only,none,none,3837,ISQ-RM30,6330000.00,true,false,not_resolved_r1,,false
3839,ISU-100D,ISU-100D,ISU-100D,true,false,81450000.00,true,1,,target_member,high,exact_target_and_site,نا موجود,valid,ready,ready,authoritative_source_unavailable,Authoritative distributor status is نا موجود (not موجود),is_available_only,none,none,3839,ISU-100D,81450000.00,true,true,not_resolved_r1,,true
