sha256_original,output_path,post_detected,post_confidence,remaining_logo_yellow,verification_status,product_count
aabba172a72b01112874f2d387dd52a25ff6cc9f383d007def3191c30e490a72,/var/tmp/karzar-shopmill-cleanup/repaired_assets/aabba172a72b01112874f2d387dd52a25ff6cc9f383d007def3191c30e490a72.png,False,none,0,clean,1
aaec4036c77d145129c7e5613abd14e768c92e0cde25799ffb4952c085c58072,/var/tmp/karzar-shopmill-cleanup/repaired_assets/aaec4036c77d145129c7e5613abd14e768c92e0cde25799ffb4952c085c58072.png,False,none,0,clean,1
ab0bb088e57e68eac1513901123b4939787450c38ce39dbfa4b31bc5537b716f,/var/tmp/karzar-shopmill-cleanup/repaired_assets/ab0bb088e57e68eac1513901123b4939787450c38ce39dbfa4b31bc5537b716f.png,False,none,0,clean,1
b55fed824f43277af6baf33ec665ff558dfd049834c1b035f9ab828ec7e8e488,/var/tmp/karzar-shopmill-cleanup/repaired_assets/b55fed824f43277af6baf33ec665ff558dfd049834c1b035f9ab828ec7e8e488.png,False,none,0,clean,1
b5a8f42af6099ee6494fb093246ad8bf735973e391789bbdd55320656639a827,/var/tmp/karzar-shopmill-cleanup/repaired_assets/b5a8f42af6099ee6494fb093246ad8bf735973e391789bbdd55320656639a827.png,False,none,0,clean,1
b6a0fa4bcc23cecca4a4ad6bcf9c6fdfc536a9ddf0681dbc706e22f83d482042,/var/tmp/karzar-shopmill-cleanup/repaired_assets/b6a0fa4bcc23cecca4a4ad6bcf9c6fdfc536a9ddf0681dbc706e22f83d482042.png,False,none,0,clean,1
bb71c18c3f9d6eff5240cf3351d2e544612a86940db3db73edcb304144a9ba9b,/var/tmp/karzar-shopmill-cleanup/repaired_assets/bb71c18c3f9d6eff5240cf3351d2e544612a86940db3db73edcb304144a9ba9b.png,False,none,0,clean,3
be2a7105a272c9c88e2debbfe1f048eab1b4b54152e9c2fe5fae66c46002c653,/var/tmp/karzar-shopmill-cleanup/repaired_assets/be2a7105a272c9c88e2debbfe1f048eab1b4b54152e9c2fe5fae66c46002c653.png,False,none,0,clean,6
be73caabe22aea3b61171756b5905d4119de23a47c6d6698ff509584138f2af9,/var/tmp/karzar-shopmill-cleanup/repaired_assets/be73caabe22aea3b61171756b5905d4119de23a47c6d6698ff509584138f2af9.png,False,none,0,clean,2
befd8bb9414dfed54417812190c90da51383148857e3e8ceecf748777435de48,/var/tmp/karzar-shopmill-cleanup/repaired_assets/befd8bb9414dfed54417812190c90da51383148857e3e8ceecf748777435de48.png,False,none,0,clean,5
c0a5bc1610ad30bb36687bad3cf7f2148732b31e62ee67da72f9792b9a22805d,/var/tmp/karzar-shopmill-cleanup/repaired_assets/c0a5bc1610ad30bb36687bad3cf7f2148732b31e62ee67da72f9792b9a22805d.png,False,none,0,clean,1
c0d45bfc5b9c4edf6a7c61237182ea60c6287473ae3b03ca46251f7af7da4685,/var/tmp/karzar-shopmill-cleanup/repaired_assets/c0d45bfc5b9c4edf6a7c61237182ea60c6287473ae3b03ca46251f7af7da4685.png,False,none,0,clean,1
c2aa2fbdc4fa4c599ec8dc09803cebadeb01b811e4f2478f4003dfd29af9e063,/var/tmp/karzar-shopmill-cleanup/repaired_assets/c2aa2fbdc4fa4c599ec8dc09803cebadeb01b811e4f2478f4003dfd29af9e063.png,False,none,0,clean,11
c3cd418c874b3c23f7e6caf72f6231fecbad14c377def6a020d7bba9eb54761c,/var/tmp/karzar-shopmill-cleanup/repaired_assets/c3cd418c874b3c23f7e6caf72f6231fecbad14c377def6a020d7bba9eb54761c.png,False,none,0,clean,5
c3e6ce02126f35680d2ef2973a7c7c65299de18b7736a2be0127cba35362adec,/var/tmp/karzar-shopmill-cleanup/repaired_assets/c3e6ce02126f35680d2ef2973a7c7c65299de18b7736a2be0127cba35362adec.png,False,none,0,clean,1
c79c11a60abe45c01e8e7dd29665a97a1f15b0ac5a80dd502c5c7b3875c91430,/var/tmp/karzar-shopmill-cleanup/repaired_assets/c79c11a60abe45c01e8e7dd29665a97a1f15b0ac5a80dd502c5c7b3875c91430.png,False,none,0,clean,1
c7fd47f316b960802719da4150f4c9ddcf9dd0c2c3a5416b1dc92ac65050eeb4,/var/tmp/karzar-shopmill-cleanup/repaired_assets/c7fd47f316b960802719da4150f4c9ddcf9dd0c2c3a5416b1dc92ac65050eeb4.png,False,none,0,clean,3
c8128087fbc9658dc5e1e433b3c22dcb38cf073ceaf29f450d8d0386bbcac1d1,/var/tmp/karzar-shopmill-cleanup/repaired_assets/c8128087fbc9658dc5e1e433b3c22dcb38cf073ceaf29f450d8d0386bbcac1d1.png,False,none,0,clean,10
c8ea63c30ac48f50bb43d01f175fa4c6d85c40ac6d601dbe917ff6a9b6946134,/var/tmp/karzar-shopmill-cleanup/repaired_assets/c8ea63c30ac48f50bb43d01f175fa4c6d85c40ac6d601dbe917ff6a9b6946134.jpg,False,none,0,clean,2
ca1357d4e646068cd1f63cc6eadcab72d497d3fbccfae3aa87f2aedd6bfd5e12,/var/tmp/karzar-shopmill-cleanup/repaired_assets/ca1357d4e646068cd1f63cc6eadcab72d497d3fbccfae3aa87f2aedd6bfd5e12.png,False,none,0,clean,2
cbf88aa6f2687c576e91723ed22b79ef2482e8f3a02b194fd400137b323c9746,/var/tmp/karzar-shopmill-cleanup/repaired_assets/cbf88aa6f2687c576e91723ed22b79ef2482e8f3a02b194fd400137b323c9746.jpg,False,none,0,clean,1
ccc867d093cc03fd42a6e60432d36fd043507c3008f1fe7ad4e2825130bf76f5,/var/tmp/karzar-shopmill-cleanup/repaired_assets/ccc867d093cc03fd42a6e60432d36fd043507c3008f1fe7ad4e2825130bf76f5.png,False,none,0,clean,5
ce6592636518455ca0b9b00ae59e4cc5526ebee1be792bca3decdb859fe231d8,/var/tmp/karzar-shopmill-cleanup/repaired_assets/ce6592636518455ca0b9b00ae59e4cc5526ebee1be792bca3decdb859fe231d8.png,False,none,0,clean,3
d39c05115c8d789c5d0295c9fdbeaa1b9e05ce1df7ab52e1a0fe9660e07ab963,/var/tmp/karzar-shopmill-cleanup/repaired_assets/d39c05115c8d789c5d0295c9fdbeaa1b9e05ce1df7ab52e1a0fe9660e07ab963.png,False,none,0,clean,1
d47a14c6da56be733e90cb8e4696cf94ee292f68d63014dda136db278e08d33b,/var/tmp/karzar-shopmill-cleanup/repaired_assets/d47a14c6da56be733e90cb8e4696cf94ee292f68d63014dda136db278e08d33b.png,False,none,0,clean,4
d4a63b2da60c5ad44dbf8285f7a602d454607903ac39ccc7cb841f6d69e42514,/var/tmp/karzar-shopmill-cleanup/repaired_assets/d4a63b2da60c5ad44dbf8285f7a602d454607903ac39ccc7cb841f6d69e42514.png,False,none,0,clean,1
d587d7db2a258cef460ee576ad55171ab44cb7a3f29e5d88b0749745e8ac11bc,/var/tmp/karzar-shopmill-cleanup/repaired_assets/d587d7db2a258cef460ee576ad55171ab44cb7a3f29e5d88b0749745e8ac11bc.png,False,none,0,clean,1
d693c72c81c8b66fcf8e8ef88daaad1b2a2730153dfad5a7b9170b6220f055fe,/var/tmp/karzar-shopmill-cleanup/repaired_assets/d693c72c81c8b66fcf8e8ef88daaad1b2a2730153dfad5a7b9170b6220f055fe.png,False,none,0,clean,1
d75d544ff952a07cc321aaaea2577ba78b63e0352bb856119aaba9ec8d3c2b68,/var/tmp/karzar-shopmill-cleanup/repaired_assets/d75d544ff952a07cc321aaaea2577ba78b63e0352bb856119aaba9ec8d3c2b68.png,False,none,0,clean,3
d8366f6533da3a6c89941f6e25fd90c18a7ddc6c71dcf65f55f31fbbd46bdc98,/var/tmp/karzar-shopmill-cleanup/repaired_assets/d8366f6533da3a6c89941f6e25fd90c18a7ddc6c71dcf65f55f31fbbd46bdc98.png,False,none,0,clean,3
d8f180f785cb7a3d50136e2051bbc6947002980591636885e763e5da6f02b9af,/var/tmp/karzar-shopmill-cleanup/repaired_assets/d8f180f785cb7a3d50136e2051bbc6947002980591636885e763e5da6f02b9af.png,False,none,0,clean,9
d93cb0b692b6a7e021ce9f526081e388f9ac811695f742f231564d0d5b54249c,/var/tmp/karzar-shopmill-cleanup/repaired_assets/d93cb0b692b6a7e021ce9f526081e388f9ac811695f742f231564d0d5b54249c.png,False,none,0,clean,1
da4cfba10f40496f17ce16d7b354af707b65efbaa7068d5ad29e546e0441403d,/var/tmp/karzar-shopmill-cleanup/repaired_assets/da4cfba10f40496f17ce16d7b354af707b65efbaa7068d5ad29e546e0441403d.png,False,none,0,clean,1
deec248a3ebf999e94a936b064ff81aa963d68c2aaa5acef30fa39caaeb99f7b,/var/tmp/karzar-shopmill-cleanup/repaired_assets/deec248a3ebf999e94a936b064ff81aa963d68c2aaa5acef30fa39caaeb99f7b.png,False,none,0,clean,1
e026c56e6356f733f53082e8580c91b6b605d5a06b1b3118d77a901400333e14,/var/tmp/karzar-shopmill-cleanup/repaired_assets/e026c56e6356f733f53082e8580c91b6b605d5a06b1b3118d77a901400333e14.png,False,none,0,clean,1
e248f9e52dd8e28b4c30ce440abbff66ad595e531ce3b9b04efc1d5740120f0d,/var/tmp/karzar-shopmill-cleanup/repaired_assets/e248f9e52dd8e28b4c30ce440abbff66ad595e531ce3b9b04efc1d5740120f0d.png,False,none,0,clean,23
e49006527899e86a9d302700f12b74bda2585fe50467fe4b89b95974cb8a6542,/var/tmp/karzar-shopmill-cleanup/repaired_assets/e49006527899e86a9d302700f12b74bda2585fe50467fe4b89b95974cb8a6542.jpg,False,none,0,clean,2
e655a0fea27f80d501aafc9ba28e56f788e6622fbf6292d29f26c9ef49eb0a17,/var/tmp/karzar-shopmill-cleanup/repaired_assets/e655a0fea27f80d501aafc9ba28e56f788e6622fbf6292d29f26c9ef49eb0a17.png,False,none,0,clean,1
e6b0b6dbe1ad23b5c63ba425bb1ae70f0271a13a28f4ffe37ba1b6aff8b76f33,/var/tmp/karzar-shopmill-cleanup/repaired_assets/e6b0b6dbe1ad23b5c63ba425bb1ae70f0271a13a28f4ffe37ba1b6aff8b76f33.png,False,none,0,clean,1
e6dd1d3bba1ceda59edf9819ff0e92b4605d0b5a2df0c788471ebec683de8d7d,/var/tmp/karzar-shopmill-cleanup/repaired_assets/e6dd1d3bba1ceda59edf9819ff0e92b4605d0b5a2df0c788471ebec683de8d7d.png,False,none,0,clean,1
e6df0aea6da078163fe8186e46b01bfa9c8dd44e297a90740aeb83d362072378,/var/tmp/karzar-shopmill-cleanup/repaired_assets/e6df0aea6da078163fe8186e46b01bfa9c8dd44e297a90740aeb83d362072378.png,False,none,0,clean,2
e80a855fd9533f6a085797ee26a8a56ac1c0303a30a60a6732dde25d518af12e,/var/tmp/karzar-shopmill-cleanup/repaired_assets/e80a855fd9533f6a085797ee26a8a56ac1c0303a30a60a6732dde25d518af12e.jpg,False,none,0,clean,1
e916569b8b722346416b77a0b2d84a20b51d3e176348570a1bcab041948ecd6d,/var/tmp/karzar-shopmill-cleanup/repaired_assets/e916569b8b722346416b77a0b2d84a20b51d3e176348570a1bcab041948ecd6d.png,False,none,0,clean,6
ed1b8de9a24b149692a4792735432024c6157b419321ae281d67898db1ea7bfb,/var/tmp/karzar-shopmill-cleanup/repaired_assets/ed1b8de9a24b149692a4792735432024c6157b419321ae281d67898db1ea7bfb.png,False,none,0,clean,1
ed4d16fc879f09dfbc5f5c39c861be90ac919e8836dedeb0a6d713b83e83e1b3,/var/tmp/karzar-shopmill-cleanup/repaired_assets/ed4d16fc879f09dfbc5f5c39c861be90ac919e8836dedeb0a6d713b83e83e1b3.png,False,none,0,clean,3
edae5df10eb27be0a8654db4b7db8a19658ea93bd8fb79fbfc66487af9f31ee2,/var/tmp/karzar-shopmill-cleanup/repaired_assets/edae5df10eb27be0a8654db4b7db8a19658ea93bd8fb79fbfc66487af9f31ee2.png,False,none,0,clean,7
f1f30443ce3e493dec671e795b95ac9c06a2f4aecf0db7caaf49cae8589a8e75,/var/tmp/karzar-shopmill-cleanup/repaired_assets/f1f30443ce3e493dec671e795b95ac9c06a2f4aecf0db7caaf49cae8589a8e75.png,False,none,0,clean,3
f274755a72a757889c188df38091f22fde4c6befae04d8d6840c7cf40bd51a93,/var/tmp/karzar-shopmill-cleanup/repaired_assets/f274755a72a757889c188df38091f22fde4c6befae04d8d6840c7cf40bd51a93.png,False,none,0,clean,1
f5b83e7cae10c68b924d3c04c2ea515fc2bc5cc98d571e1a86d2d49957ccb5e3,/var/tmp/karzar-shopmill-cleanup/repaired_assets/f5b83e7cae10c68b924d3c04c2ea515fc2bc5cc98d571e1a86d2d49957ccb5e3.png,False,none,0,clean,1
f5ba5b323eeb9c782ada4908cc23e5639baef610ecb32b764510c703357ed61a,/var/tmp/karzar-shopmill-cleanup/repaired_assets/f5ba5b323eeb9c782ada4908cc23e5639baef610ecb32b764510c703357ed61a.png,False,low,0,clean,2
f9301a4b45666c4b818fb10dbbb7666043d02719847d27f372b1cb059267f9d6,/var/tmp/karzar-shopmill-cleanup/repaired_assets/f9301a4b45666c4b818fb10dbbb7666043d02719847d27f372b1cb059267f9d6.png,False,none,0,clean,3
fade48861a1a20a7007581d794b92ba2773ec3b6465192101b059af1e955c9b9,/var/tmp/karzar-shopmill-cleanup/repaired_assets/fade48861a1a20a7007581d794b92ba2773ec3b6465192101b059af1e955c9b9.png,False,none,0,clean,1
fcd5572f96e8f627f08da3662fd2016ea1312efc1d6802f9cc3ff354de53256a,/var/tmp/karzar-shopmill-cleanup/repaired_assets/fcd5572f96e8f627f08da3662fd2016ea1312efc1d6802f9cc3ff354de53256a.png,False,none,0,clean,1
fe05d6137904faa16c3321f7d099c9bf570af5a44dd37212e1280931d7d958bc,/var/tmp/karzar-shopmill-cleanup/repaired_assets/fe05d6137904faa16c3321f7d099c9bf570af5a44dd37212e1280931d7d958bc.png,False,none,0,clean,1
