sha256,preview_path,product_count,product_ids,skus,brands
33dba09e70bd06849e69a0a80d1eb6b3684ac0f261148fbc79fa70f404ee5e60,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/33dba09e70bd06849e69a0a80d1eb6b3684ac0f261148fbc79fa70f404ee5e60.png,1,4523,IDE111M-100,TERMA | ترما
3425d1cb39ec5528e9d47c0352d37116d1760afb761ce36f8b3bd0b1918a9ed5,/var/tmp/karzar-image-review/prior-batches/img02a02-batch-002/previews/3425d1cb39ec5528e9d47c0352d37116d1760afb761ce36f8b3bd0b1918a9ed5.png,1,4684,RDE111-3000,TERMA | ترما
3495e565d83bab3b46503b32717789e61fb8193459a88a7af07acc26787138f7,/var/tmp/karzar-image-review/prior-batches/img02a02-batch-002/previews/3495e565d83bab3b46503b32717789e61fb8193459a88a7af07acc26787138f7.png,1,3429,FB620,ASTPOWER | ای اس تی پاور
357f3f7286e117b82879a05f6dd2ede72fc8dd1116de2a54c80978ba53708ba3,/var/tmp/karzar-image-review/prior-batches/img02a02-batch-002/previews/357f3f7286e117b82879a05f6dd2ede72fc8dd1116de2a54c80978ba53708ba3.jpg,1,3294,AST-EH614,ASTPOWER | ای اس تی پاور
37e87fcbbd9564d17c4b22f91570814db1bd5f4660eab084f0473a1d213c83e4,/var/tmp/karzar-image-review/prior-batches/img02a02-batch-002/previews/37e87fcbbd9564d17c4b22f91570814db1bd5f4660eab084f0473a1d213c83e4.png,1,4668,LD290,TERMA | ترما
3b81a1e3948a398313d0f4bd64021163f7e176e72c64375878faaa69951b8f0c,/var/tmp/karzar-image-review/prior-batches/img02a02-batch-002/previews/3b81a1e3948a398313d0f4bd64021163f7e176e72c64375878faaa69951b8f0c.jpg,1,3297,AST-STW,ASTPOWER | ای اس تی پاور
3c73cc6776954a724340eafedb9f3578299cfd1284b0b7f08748bf1d9f974d19,/var/tmp/karzar-image-review/prior-batches/img02a02-batch-002/previews/3c73cc6776954a724340eafedb9f3578299cfd1284b0b7f08748bf1d9f974d19.png,1,4573,MD730C-25,TERMA | ترما
3e07de23eecc0aae2b0d796e041c54315552d6bd96399facb6441709a12a144d,/var/tmp/karzar-image-review/prior-batches/img02a02-batch-002/previews/3e07de23eecc0aae2b0d796e041c54315552d6bd96399facb6441709a12a144d.png,1,4552,CD520D,TERMA | ترما
4171985027b8452c22f0f1794b4ffb1b517a43b2ffbe852fa1ba75d632921be0,/var/tmp/karzar-image-review/prior-batches/img02a02-batch-002/previews/4171985027b8452c22f0f1794b4ffb1b517a43b2ffbe852fa1ba75d632921be0.png,1,4575,MD730F-25,TERMA | ترما
444f6866d7fbc73d413c8c21b8c172df303108c8e5a5b8e81dfd42f88091c2aa,/var/tmp/karzar-image-review/prior-batches/img02a02-batch-002/previews/444f6866d7fbc73d413c8c21b8c172df303108c8e5a5b8e81dfd42f88091c2aa.png,1,3293,AST-PRO/T150,ASTPOWER | ای اس تی پاور
486bca61284e8d54712ea12ef311ba7252c20a7c9b59e06824ef8126c5043943,/var/tmp/karzar-image-review/img02a02-remainder-all-pkg/previews/486bca61284e8d54712ea12ef311ba7252c20a7c9b59e06824ef8126c5043943.jpg,2,"3327,3431","AST-FTV313,FTV313",ASTPOWER | ای اس تی پاور
4871ceae8db43c1343de3fb1449b532783ed81375fab01be2c20a16fd40902ce,/var/tmp/karzar-image-review/prior-batches/img02a02-batch-002/previews/4871ceae8db43c1343de3fb1449b532783ed81375fab01be2c20a16fd40902ce.png,3,"4486,4487,4488","SDA100C-150,SDA100C-200,SDA100C-300",TERMA | ترما
4ae8ddc2df4a82101e17b6b6bb1d3c552e0b16960b0469c8524ec5c57c3c8375,/var/tmp/karzar-image-review/prior-batches/img02a02-batch-002/previews/4ae8ddc2df4a82101e17b6b6bb1d3c552e0b16960b0469c8524ec5c57c3c8375.png,1,4577,MD710DD-150,TERMA | ترما
4f2e7f3a59b54bb60e541dc8ab9d344a4f795acd9479e1288df417f6264f99e7,/var/tmp/karzar-image-review/prior-batches/img02a02-batch-002/previews/4f2e7f3a59b54bb60e541dc8ab9d344a4f795acd9479e1288df417f6264f99e7.png,1,3349,AST-PRO/T100,ASTPOWER | ای اس تی پاور
50958417d10549a5db017222ce23f7223fc4dcc4511f695cf39c27ebec8ab8a8,/var/tmp/karzar-image-review/prior-batches/img02a02-batch-002/previews/50958417d10549a5db017222ce23f7223fc4dcc4511f695cf39c27ebec8ab8a8.jpg,3,"3357,3359,6538","AST-E312,AST-E425,AST-E316",ASTPOWER | ای اس تی پاور
514c7f5543979716359f910abb44fa922cb6403297c2b78247c9be4a35875730,/var/tmp/karzar-image-review/img02a02-remainder-all-pkg/previews/514c7f5543979716359f910abb44fa922cb6403297c2b78247c9be4a35875730.png,2,"6202,6203","AST-GDI75,AST-GDI95",ASTPOWER | ای اس تی پاور
5334e7096915bc763289771e351ce746b0bed236e29e611d1c7b513816273106,/var/tmp/karzar-image-review/img02a02-remainder-all-pkg/previews/5334e7096915bc763289771e351ce746b0bed236e29e611d1c7b513816273106.jpg,2,"3298,6563","3001-1903-C,AST-SM",ASTPOWER | ای اس تی پاور
53d7bb1c87376841f6c79ec599b5a91a3d7cc55d4c30ca4da105a132e9f14095,/var/tmp/karzar-image-review/prior-batches/img02a02-batch-002/previews/53d7bb1c87376841f6c79ec599b5a91a3d7cc55d4c30ca4da105a132e9f14095.png,3,"6181,6182,6183","AST-GAT7,AST-GAT12,AST-GAT20",ASTPOWER | ای اس تی پاور
5456095d928548dea143f4b7a7de2f13cbde64432742b63318550dde1e91e30b,/var/tmp/karzar-image-review/prior-batches/img02a02-batch-002/previews/5456095d928548dea143f4b7a7de2f13cbde64432742b63318550dde1e91e30b.png,3,"4478,4479,4480","YDA100F-150,YDA100F-200,YDA100F-300",TERMA | ترما
5529fc26c04383a0380bf506554f97b5868cdc3d0f386a9e56bbb1e58fbbc555,/var/tmp/karzar-image-review/prior-batches/img02a02-batch-002/previews/5529fc26c04383a0380bf506554f97b5868cdc3d0f386a9e56bbb1e58fbbc555.jpg,1,3326,AST-32MG,ASTPOWER | ای اس تی پاور
5cbc4c651ba38475d911d48c315499c922c2a95e3cfbe9a45ca09803adbb2b20,/var/tmp/karzar-image-review/img02a02-remainder-all-pkg/previews/5cbc4c651ba38475d911d48c315499c922c2a95e3cfbe9a45ca09803adbb2b20.png,2,"4516,4517","IDA910-10,IDA910N-10",TERMA | ترما
5d02ece93459d2352d0eda19392be1a7704163ad652061ba1658bb154a9ddfe9,/var/tmp/karzar-image-review/prior-batches/img02a02-batch-002/previews/5d02ece93459d2352d0eda19392be1a7704163ad652061ba1658bb154a9ddfe9.png,1,4679,PD211,TERMA | ترما
5f8e2762c1c2b5ea35b16e708f2903e98c318dd487ee8096c37181b141b84ac5,/var/tmp/karzar-image-review/prior-batches/img02a02-batch-002/previews/5f8e2762c1c2b5ea35b16e708f2903e98c318dd487ee8096c37181b141b84ac5.png,1,4572,MD730B-25,TERMA | ترما
61970f5b24f944a9b5ab84ffa7f889d30e8a4f8ff49ca86f507950e240c01ec4,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/61970f5b24f944a9b5ab84ffa7f889d30e8a4f8ff49ca86f507950e240c01ec4.png,4,"4646,4647,4648,4649","TDE111A-40,TDE111A-60,TDE111A-80,TDE111A-100",TERMA | ترما
61993a133adee23626db6061a0c655ec56d00e602500cb159a48fa87909fb28b,/var/tmp/karzar-image-review/prior-batches/img02a02-batch-002/previews/61993a133adee23626db6061a0c655ec56d00e602500cb159a48fa87909fb28b.png,1,6213,AST-VTVG1080,ASTPOWER | ای اس تی پاور
62e4674bae994301afafa0e5d5b68ad7a58b366e60612aa6509399759c35fff5,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/62e4674bae994301afafa0e5d5b68ad7a58b366e60612aa6509399759c35fff5.png,1,4304,SO-13570,SAN OU | سانو
655c2aa8b1d1c9b286dc7976414de5a3760c704728b08f7a532d93a89bc4e34f,/var/tmp/karzar-image-review/img02a02-remainder-all-pkg/previews/655c2aa8b1d1c9b286dc7976414de5a3760c704728b08f7a532d93a89bc4e34f.png,2,"3256,3452","AST-13MA-2,AST-13MA",ASTPOWER | ای اس تی پاور
685768684ba281d2728638101815c6e10a85b87e8eac436a5edf7761402f950a,/var/tmp/karzar-image-review/prior-batches/img02a02-batch-002/previews/685768684ba281d2728638101815c6e10a85b87e8eac436a5edf7761402f950a.jpg,3,"4207,4208,4209","SO-574,SO-624,SO-626",SAN OU | سانو
6876b1b598984ac3160c5ceb6ca1e4fc05b8a7065cb586c30135b90f9692976a,/var/tmp/karzar-image-review/prior-batches/img02a02-batch-002/previews/6876b1b598984ac3160c5ceb6ca1e4fc05b8a7065cb586c30135b90f9692976a.png,1,4525,IDE111N-50,TERMA | ترما
